StoryID,CharactersID,AliasCharacters
116,Tokoh-4,"['i meng kuuk', 'meng kuuk']"
116,Tokoh-5,['i doglagan']
116,Tokoh-6,['meme']
116,Tokoh-7,['me']
117,Tokoh-1,"['memenne i ketimun mas', 'i ketimun mas', 'ketimun mas']"
117,Tokoh-2,['jero pengangon bebek']
117,Tokoh-3,['anak ngangon bebek']
117,Tokoh-4,"['i pengangon bebek', 'i pangangon', 'i pengangon']"
117,Tokoh-5,['men ketimun mas']
117,Tokoh-6,"['i raksasa ento', 'i raksasa']"
117,Tokoh-7,['pangangon ento']
117,Tokoh-8,"['sang meong', 'meong']"
117,Tokoh-9,"['sang bikul', 'bikul']"
117,Tokoh-10,"['i bongol', 'bongol']"
117,Tokoh-11,['i meong']
117,Tokoh-12,['i bikul']
117,Tokoh-13,['meonge']
117,Tokoh-14,['cening']
117,Tokoh-15,"['i meme', 'meme']"
117,Tokoh-16,"['i buta', 'buta']"
117,Tokoh-17,['memen']
118,Tokoh-1,"['panjakne ida anake agung', 'ida anake agung', 'ida sang prabu', 'anake agung', 'anake ento', 'anake luh', 'ane luh', 'panjake']"
118,Tokoh-2,"['kurenan i agete', 'kurena']"
118,Tokoh-3,"['anak luh bajang', 'anake eluh ento', 'anake luh ento']"
118,Tokoh-4,['papatih ida']
118,Tokoh-5,['para panjak']
118,Tokoh-6,['i aget']
119,Tokoh-1,['yuyu berag aking']
119,Tokoh-2,"['yuyune punika', 'yuyu punika']"
119,Tokoh-3,['ida pedanda']
119,Tokoh-4,['i lelipi']
119,Tokoh-5,['pedando']
119,Tokoh-6,['i yuyu']
119,Tokoh-7,['i guak']
120,Tokoh-1,"['cucune pekak dukuh', 'dukuh', 'pekak']"
120,Tokoh-2,"['ida sang prabhu', 'ida sang prabu', 'sang prabu']"
120,Tokoh-3,"['niluh kancrung', 'lauh kancrung']"
120,Tokoh-4,"['i pekak dukuh', 'i pekak']"
120,Tokoh-5,"['beli lutung', 'i lutung', 'lutung', 'beli']"
120,Tokoh-6,"['kebone gede', 'kebo']"
120,Tokoh-7,"['adi kekua', 'i kekua', 'kekua', 'adi']"
120,Tokoh-8,['i udang']
120,Tokoh-9,['i yuyu']
120,Tokoh-10,['pareka']
120,Tokoh-11,['udange']
120,Tokoh-12,['cucu']
120,Tokoh-13,['luh']
