StoryID,CharactersID,AliasCharacters
109,Tokoh-20,['adin tiange']
109,Tokoh-21,"['i aji', 'aji']"
109,Tokoh-22,['biang']
109,Tokoh-23,['ibu']
110,Tokoh-1,['kedise ane gede tur galak ento']
110,Tokoh-2,"['kedise ane cerik-cerik', 'kedise cerik-cerik', 'kedis cerik', 'kedis cenik']"
110,Tokoh-3,"['kedis gede pesan', 'kedis gede']"
110,Tokoh-4,['kedise lenan']
110,Tokoh-5,['sang lanjana']
110,Tokoh-6,['sang muun']
110,Tokoh-7,['jero']
111,Tokoh-1,"['paksine sane lianan', 'paksi sane lianan', 'paksi lanjana', 'paksi']"
111,Tokoh-2,"['i paksi muun', 'paksi muun']"
111,Tokoh-3,['sang lanjana']
111,Tokoh-4,['sang muun']
112,Tokoh-1,['ratu sri mregapati']
112,Tokoh-2,"['sawatek asu alase', 'sawatek asu']"
112,Tokoh-3,"['sang prabu singa', 'prabu singa']"
112,Tokoh-4,"['i patih sambada', 'patih sambada', 'sambada']"
112,Tokoh-5,['asune makejang']
112,Tokoh-6,"['sang nandaka', 'nandaka']"
112,Tokoh-7,['ratu pranda']
112,Tokoh-8,"['i sambamda', 'i sambada']"
112,Tokoh-9,['sang singa']
112,Tokoh-10,['i nandaka']
112,Tokoh-11,['i lembu']
112,Tokoh-12,['i tatit']
112,Tokoh-13,['i nohan']
112,Tokoh-14,['i ratu']
113,Tokoh-1,"['ida sang resi yogi sutiksna', 'ida sang yogi sutiksna', 'ida sang resi', 'ida sang rama', 'sang rama']"
113,Tokoh-2,['bagawan sarabangga']
113,Tokoh-3,"['ida sang laksamana', 'ida sang laksmana', 'ida sang barata', 'sang laksmana']"
113,Tokoh-4,['ida resi sutiksna']
113,Tokoh-5,['ida sang maharesi']
113,Tokoh-6,['ida sang ragutama']
113,Tokoh-7,['ida maharesi atri']
113,Tokoh-8,"['i raksasa wirada', 'i raksasa']"
113,Tokoh-9,['i kala mertiyu']
113,Tokoh-10,['dewa sang rama']
113,Tokoh-11,"['ida dewi sita', 'dewi sita']"
113,Tokoh-12,['i wirada']
113,Tokoh-13,['i dewa']
114,Tokoh-1,"['semut coklat ane mara teka ento', 'semut']"
114,Tokoh-2,['semut mewarna coklat']
114,Tokoh-3,"['rombonganne i sidem', 'i sidem']"
114,Tokoh-4,['makatelu emute ento']
114,Tokoh-5,['timpal-timpal']
114,Tokoh-6,['nyaman-nyaman']
114,Tokoh-7,"['semute-semute', 'semut-semute', 'semut-semut']"
114,Tokoh-8,['semute ento']
114,Tokoh-9,"['i semut api', 'semut api']"
114,Tokoh-10,['i semangah']
115,Tokoh-1,"['i siap saa-sangkur', 'siap i saa-sangkur', 'i saa-sangkur', 'saa-sangkur', 'siap']"
115,Tokoh-2,['makejang siap']
115,Tokoh-3,"['i tukang emas', 'tukang emas']"
115,Tokoh-4,"['ni luh lancah', 'luh lancah']"
115,Tokoh-5,"['i grungsang', 'i grungsung']"
115,Tokoh-6,['jero tukang']
115,Tokoh-7,"['beli pagul', 'bli pagul', 'i pagul', 'beli', 'bli']"
115,Tokoh-8,['i badeng']
115,Tokoh-9,['i biing']
115,Tokoh-10,['i selem']
115,Tokoh-11,['siape']
116,Tokoh-1,['pianakne ane paling keliha']
116,Tokoh-2,"['pianakne i siap selem', 'pianak i siap seleme', 'i siap selem', 'siap selem', 'pianak', 'panak']"
116,Tokoh-3,"['pianakne kelihan', 'pianakne lianan', 'pianakne lenan']"
116,Tokoh-4,"['jero para meong', 'jero meong']"
116,Tokoh-5,"['cening doglagan', 'doglagan']"
116,Tokoh-6,"['pianak-pianak', 'panak-panak']"
116,Tokoh-7,"['i meng kuuk', 'meng kuuk']"
116,Tokoh-8,['i doglagan']
116,Tokoh-9,['meme']
116,Tokoh-10,['me']
117,Tokoh-1,"['memenne i ketimun mas', 'i ketimun mas', 'ketimun mas']"
117,Tokoh-2,['jero pengangon bebek']
117,Tokoh-3,['anak ngangon bebek']
117,Tokoh-4,"['i pengangon bebek', 'i pengangon']"
117,Tokoh-5,['men ketimun mas']
117,Tokoh-6,"['i raksasa ento', 'i raksasa']"
117,Tokoh-7,['pangangon ento']
117,Tokoh-8,['i pangangon']
117,Tokoh-9,"['sang meong', 'meong']"
117,Tokoh-10,"['sang bikul', 'bikul']"
117,Tokoh-11,"['i bongol', 'bongol']"
117,Tokoh-12,['i meong']
117,Tokoh-13,['i bikul']
117,Tokoh-14,['meonge']
117,Tokoh-15,['cening']
117,Tokoh-16,"['i meme', 'meme']"
117,Tokoh-17,"['i buta', 'buta']"
117,Tokoh-18,['memen']
118,Tokoh-1,"['panjakne ida anake agung', 'ida anake agung', 'anake agung']"
118,Tokoh-2,['kurenan i agete']
118,Tokoh-3,"['anake eluh ento', 'anake luh ento', 'anake ento', 'anake luh', 'ane luh']"
118,Tokoh-4,['anak luh bajang']
118,Tokoh-5,['ida sang prabu']
118,Tokoh-6,['papatih ida']
118,Tokoh-7,['para panjak']
118,Tokoh-8,['panjake']
118,Tokoh-9,['kurena']
118,Tokoh-10,['i aget']
119,Tokoh-1,['yuyu berag aking']
119,Tokoh-2,"['yuyune punika', 'yuyu punika']"
119,Tokoh-3,['ida pedanda']
119,Tokoh-4,['i lelipi']
119,Tokoh-5,['pedando']
119,Tokoh-6,['i yuyu']
119,Tokoh-7,['i guak']
120,Tokoh-1,"['cucune pekak dukuh', 'dukuh', 'pekak']"
120,Tokoh-2,"['ida sang prabhu', 'ida sang prabu', 'sang prabu']"
120,Tokoh-3,['niluh kancrung']
120,Tokoh-4,['lauh kancrung']
120,Tokoh-5,"['i pekak dukuh', 'i pekak']"
120,Tokoh-6,"['beli lutung', 'lutung', 'beli']"
120,Tokoh-7,['kebone gede']
120,Tokoh-8,"['adi kekua', 'i kekua', 'kekua', 'adi']"
120,Tokoh-9,['i lutung']
120,Tokoh-10,['i udang']
120,Tokoh-11,['i yuyu']
120,Tokoh-12,['pareka']
120,Tokoh-13,['udange']
120,Tokoh-14,['cucu']
120,Tokoh-15,['kebo']
120,Tokoh-16,['luh']
