StoryID,SentenceID,Character,normalized_characters
65,10,Luh,luh
65,11,I Kakua,i kakua
65,11,I Kakua,i kakua
65,12,cucunne,cucun
65,13,Pekak Dukuh,pekak dukuh
65,14,Pekak Dukuh,pekak dukuh
65,14,I Lutung,i lutung
65,14,I Kakuane,i kakua
65,15,I Kakua,i kakua
65,15,Kakua,kakua
65,15,Kakua,kakua
65,16,Lutung,lutung
65,16,cucunne Pekak Dukuh,cucun pekak dukuh
65,16,cucunne,cucun
65,17,I Pekak Dukuh,i pekak dukuh
65,17,Luh Kancerung,luh kancerung
65,18,I Lutung,i lutung
65,18,cucunne Pekak Dukuh,cucun pekak dukuh
65,21,I Kakua,i kakua
65,22,I Lutung,i lutung
65,22,I Kakua,i kakua
65,22,I Lutung,i lutung
65,23,I Lutung,i lutung
65,23,I Kakua,i kakua
65,24,Luh Kancerung,luh kancerung
65,24,Kakuane,kakua
65,24,Luh,luh
65,24,kakuane,kakua
65,25,Luh Kancerung,luh kancerung
65,25,I Kakua,i kakua
65,26,I Lutung,i lutung
65,27,Luh Kancerung,luh kancerung
65,28,Pekak,pekak
65,28,pekak,pekak
65,28,I Kakua,i kakua
65,29,Pekak Dukuh,pekak dukuh
65,29,I Lutunge,i lutunge
65,30,I Lutung,i lutung
65,31,I Lutung,i lutung
65,31,I Kakua,i kakua
65,33,I Lutung,i lutung
65,33,I Kakua,i kakua
65,34,Pekak,pekak
65,34,Pekak,pekak
65,34,Pekak,pekak
65,34,pekak,pekak
65,35,I Lutung,i lutung
65,36,I Pekak Dukuh,i pekak dukuh
65,37,I Lutung,i lutung
65,38,I Lutung,i lutung
66,0,I Menceng,i menceng
66,0,I Polos,i polos
66,1,I Menceng,i menceng
66,1,I Polos,i polos
66,2,I Polos,i polos
66,3,I Menceng,i menceng
66,4,I Polos,i polos
66,5,I Menceng,i menceng
66,5,I Polos,i polos
66,7,I Menceng,i menceng
66,8,I Menceng,i menceng
66,10,I Menceng,i menceng
66,11,I Polos,i polos
66,12,I Menceng,i menceng
66,13,I Menceng,i menceng
66,13,I Polos,i polos
66,14,I Polos,i polos
66,14,I Menceng,i menceng
66,16,I Menceng,i menceng
66,17,I Menceng,i menceng
66,17,I Polos,i polos
66,18,I Polos,i polos
66,19,I Polos,i polos
66,20,I Menceng,i menceng
66,21,I Polos,i polos
66,22,I Menceng,i menceng
66,23,"I Polos, Bli Menceng","i polos, bli menceng"
66,23,bli,bli
66,23,I Menceng,i menceng
66,23,bli,bli
66,24,bline,bli
66,24,I Polos,i polos
66,26,I Polos,i polos
66,28,I Polos,i polos
66,29,I Polos,i polos
66,29,Bli Menceng,bli menceng
66,29,Bli Menceng,bli menceng
66,30,bli,bli
66,30,bli,bli
66,32,Bli Menceng,bli menceng
66,35,"I Polos, Polos","i polos, polos"
66,35,bli,bli
66,36,bline,bli
66,37,I Polos,i polos
66,38,I Polos,i polos
66,39,I Polos,i polos
66,40,I Menceng,i menceng
66,41,I Menceng,i menceng
67,0,baburone,baburo
67,1,sampi,sampi
67,1,kambing,kambing
67,1,memeri,memeri
67,1,kedis,kedis
67,2,Baburon,baburon
67,2,i sampi,i sampi
67,3,baburon maawak gede tur situh ento,baburon maawak gede tur situh ento
67,5,I Sampi,i sampi
67,6,baburon cenikan,baburon cenikan
67,6,I Sampi,i sampi
67,7,I Kedis Perit,i kedis perit
67,7,I Kedis Curik,i kedis curik
67,8,I Kambing,i kambing
67,8,I Sampi,i sampi
67,9,I Kedis Goak,i kedis goak
67,13,I Sampi,i sampi
67,15,Goak,goak
67,18,sampi,sampi
67,18,I Goak,i goak
67,20,I Sampi,i sampi
67,20,I Goak,i goak
67,21,I Goak,i goak
67,22,I Sampi,i sampi
67,23,I Goak,i goak
67,23,I Sampi,i sampi
67,24,I kambing,i kambing
67,24,I Kedis Perit,i kedis perit
67,24,I Kedis Curik,i kedis curik
67,25,beburone,beburo
67,25,I Sampi,i sampi
67,27,Baburon lenan,baburon lenan
67,27,I Sampi,i sampi
67,30,I Sampi,i sampi
67,33,I Kambing,i kambing
67,35,I Kambing,i kambing
67,37,Prit,prit
67,38,I Perit,i perit
67,40,I Sampi,i sampi
67,41,I Sampi,i sampi
67,42,I Goak,i goak
67,43,I Goak,i goak
67,43,I Sampi,i sampi
67,44,I Sampi,i sampi
67,45,I Sampi,i sampi
67,46,baburon,baburon
67,47,I Goak,i goak
67,48,I Sampi,i sampi
67,48,I Goak,i goak
67,49,I Goak,i goak
67,49,I Sampi,i sampi
67,50,I Sampi,i sampi
67,51,I Goak,i goak
67,53,I Goak,i goak
67,54,I Sampi,i sampi
67,56,I Goak,i goak
67,61,I Goak,i goak
67,62,Goak,goak
67,65,Goak,goak
68,0,I Sangging Lobangkara,i sangging lobangkara
68,1,I Sangging Lobangkara,i sangging lobangkara
68,1,Bhatara klungkung,bhatara klungkung
68,1,I Sangging Lobangkara,i sangging lobangkara
68,2,Ida Bhatara,ida bhatara
68,2,I Sangging Lobangkara,i sangging lobangkara
68,5,Ida Bhatara,ida bhatara
68,6,Ida Bhatara,ida bhatara
68,6,Ratu Bhatara,ratu bhatara
68,9,I Sangging Lobangkara,i sangging lobangkara
68,10,Ida Bhatara,ida bhatara
68,13,Sangging Lobangkara,sangging lobangkara
68,17,I Sangging Lobangkara,i sangging lobangkara
68,18,Ida Bhatara,ida bhatara
68,19,Ida Bhatara,ida bhatara
68,20,Ida Batara,ida batara
68,20,Sangging Lobangkara,sangging lobangkara
68,20,Ratu Bhatara,ratu bhatara
68,20,Ida Bhatara,ida bhatara
68,24,Ida Bhatara,ida bhatara
68,26,I Sangging Lobangkara,i sangging lobangkara
68,26,Ratu Bhatara,ratu bhatara
68,27,Ida Bhatara,ida bhatara
68,27,I Sangging Lobangkara,i sangging lobangkara
68,27,I Sangging Lobangkara,i sangging lobangkara
68,30,Sangging Lobangkara,sangging lobangkara
69,0,I Kancil,i kancil
69,3,I Kancil,i kancil
69,4,I Kancil,i kancil
69,5,I Siput,i siput
69,5,I Siput,i siput
69,6,I Siput,i siput
69,7,I Siput,i siput
69,7,timpal-timpalne,timpal-timpal
69,8,I Kancil,i kancil
69,9,I Kancil,i kancil
69,9,I Siputane,i siputa
69,10,I Siput,i siput
69,11,I Kancil,i kancil
69,11,I Siput,i siput
69,11,timpal-timpalne,timpal-timpal
69,12,I Siput,i siput
69,13,I Kancil,i kancil
69,13,I Siput,i siput
69,14,I Kancil,i kancil
69,14,I Siput,i siput
69,15,I Kancil,i kancil
69,15,Siput,siput
69,16,I Siput,i siput
69,16,timpal-timpalne,timpal-timpal
69,17,siput-siput uling alase,siput-siput uling alase
69,18,I Siput,i siput
69,18,siput-sipute,siput-sipute
69,18,I Kancil,i kancil
69,18,I Siput,i siput
69,19,Siput ane malunan,siput ane malunan
69,20,I Siput,i siput
69,20,I Kancil,i kancil
69,21,I Siput,i siput
69,21,I Kancil,i kancil
69,23,sipute liu pesan,sipute liu pesan
69,24,I Kancil,i kancil
69,24,sipute liu,sipute liu
69,25,I Kancil,i kancil
69,25,I Siput,i siput
69,25,Siput,siput
69,25,I Siput,i siput
69,27,Kancil,kancil
69,28,I Kancil,i kancil
69,29,I Siput,i siput
69,29,I Kancil,i kancil
69,30,I Siput,i siput
69,31,I Kancil,i kancil
69,32,I Kancil,i kancil
69,32,I Siput,i siput
69,33,I Siput,i siput
69,33,I Kancil,i kancil
70,0,tuma,tuma
70,2,I Titih,i titih
70,3,I Tuma,i tuma
70,3,I Tuma,i tuma
70,4,I Titih,i titih
70,4,jero gede,jero gede
70,4,jerone,jero
70,5,jerone,jero
70,7,jerone,jero
70,8,sisian jerone,sisian jero
70,10,I Tuma,i tuma
70,10,Titih,titih
70,16,I Titih,i titih
70,18,I Titih,i titih
70,18,sisian I Tuma,sisian i tuma
70,19,ida anake agung,ida anake agung
70,20,I Titih,i titih
70,21,I Tuma,i tuma
70,21,Tittih,tittih
70,21,ida anake agung,ida anake agung
70,23,I Titih,i titih
70,23,ida anake agung,ida anake agung
70,24,Ida anake agung,ida anake agung
70,25,I Titih,i titih
70,25,parekanne,parekan
70,26,Parekanne,parekan
70,27,I Titih lua muani,i titih lua muani
70,28,I Tuma,i tuma
70,30,I Tuma,i tuma
70,30,I Titih,i titih
71,0,I Pudak,i pudak
71,4,kurenane,kurena
71,5,Kurenane,kurena
71,8,I Pudak,i pudak
71,9,I Pudak,i pudak
71,9,kurenane,kurena
71,9,Wayan,wayan
71,9,Wayan,wayan
71,11,kurenane,kurena
71,12,I Pudak,i pudak
71,13,I Pudak,i pudak
71,13,kurenane,kurena
71,14,memen anake cerik ento,memen anake cerik ento
71,18,memen anake cerik,memen anake cerik
71,19,memen anake cerik,memen anake cerik
71,22,Ni Tuwung Kuning,ni tuwung kuning
71,23,anake cerik,anake cerik
71,24,dadongne,dadong
71,25,meme,meme
71,25,meme,meme
71,26,anake cerik,anake cerik
71,27,Meme,meme
71,27,I cening,i cening
71,28,bapanne,bapan
71,29,I cening,i cening
71,30,I cening,i cening
71,30,meme,meme
71,31,meme,meme
71,31,I cening,i cening
71,31,bapanne,bapan
71,32,memene,meme
71,32,anake cerik,anake cerik
71,34,memene,meme
71,34,anake cerik,anake cerik
71,35,bapane,bapa
71,38,Ni Tuwung Kuning,ni tuwung kuning
71,39,I Pudak,i pudak
71,41,Kurenane,kurena
71,43,kurenane,kurena
71,44,Kurenane,kurena
71,45,Ni Tuwung Kuning,ni tuwung kuning
71,47,Ni Tuwung Kuning,ni tuwung kuning
71,48,dedarine,dedari
71,48,Ni Tuwung Kuning,ni tuwung kuning
71,49,Ni Tuwung Kuning,ni tuwung kuning
71,50,I Pudak,i pudak
71,52,I Pudak,i pudak
71,53,I Pudak,i pudak
71,54,I Pudak,i pudak
72,2,I Ubuh,i ubuh
72,3,I Ubuh,i ubuh
72,3,pekakne,pekak
72,5,I Ubuh,i ubuh
72,6,pekakne,pekak
72,7,I Ubuh,i ubuh
72,8,pekakne,pekak
72,9,I Ubuh,i ubuh
72,18,pekakne,pekak
72,24,Pekakne,pekak
72,25,I Ubuh,i ubuh
72,27,Pekakne,pekak
72,28,I Ubuh,i ubuh
72,28,Pekak,pekak
72,36,I Ubuh,i ubuh
72,37,tonya,tonya
72,42,I Ubuh,i ubuh
72,42,tonyane ento,tonya ento
72,44,I Ubuh,i ubuh
72,48,I Tonya,i tonya
72,50,U-buh,u-buh
72,53,I Gede Urub,i gede urub
72,59,I Ubuh,i ubuh
72,60,Ubuh,ubuh
72,61,I Ubuh,i ubuh
72,62,I Gede Urub,i gede urub
72,63,I Ubuh,i ubuh
72,64,pekakne,pekak
72,65,tonyane ento,tonya ento
72,68,I Ubuh,i ubuh
72,72,Sang Prabu,sang prabu
72,79,Anake agung,anake agung
72,82,anake agung ento,anake agung ento
72,86,Anake agung,anake agung
72,87,I Ubuh,i ubuh
72,88,I Ubuh,i ubuh
72,89,Anake agung,anake agung
72,89,I Ubuh,i ubuh
72,90,Gede Urub,gede urub
72,90,Gede Urub,gede urub
72,90,Gede Urub,gede urub
72,92,I Ubuh,i ubuh
72,94,I Ubuh,i ubuh
72,95,Anake agung,anake agung
72,97,I Ubuh,i ubuh
73,0,I Wingsata,i wingsata
73,0,I Sigara,i sigara
73,4,I Segara,i segara
73,5,I Wingsata,i wingsata
73,6,I Sigara,i sigara
73,7,I Sigara,i sigara
73,8,I Sigara,i sigara
73,15,I Wingsata,i wingsata
73,15,Sigara,sigara
73,18,I Sigara,i sigara
73,19,I Wingsata,i wingsata
73,21,I Wingsata,i wingsata
73,26,anak tua matengkuluk,anak tua matengkuluk
73,26,I Sigara,i sigara
73,27,I Sigara,i sigara
73,27,anake lingsir ento,anake lingsir ento
73,27,jero anak lingsir,jero anak lingsir
73,28,Jerone,jero
73,28,anake lingsir,anake lingsir
73,28,Cening,cening
73,28,Cening,cening
73,28,I Sigara,i sigara
73,28,I Sigara,i sigara
73,28,I Sigara,i sigara
73,30,I Sigara,i sigara
73,31,Jero anak lingsir,jero anak lingsir
73,31,Jerone,jero
73,31,anake lingsir,anake lingsir
73,31,Cening,cening
73,31,bapa,bapa
73,31,I Kaki Buyut,i kaki buyut
73,32,Bapa,bapa
73,32,Cening,cening
73,32,Cening,cening
73,33,Ida Sang Hyang Widhi,ida sang hyang widhi
73,35,Cening,cening
73,35,Cening,cening
73,35,bapa,bapa
73,38,Ki Buyut,ki buyut
73,38,I Kaki Buyut,i kaki buyut
73,39,I Sigara,i sigara
73,49,I Wingsata,i wingsata
73,50,I Sigara,i sigara
73,52,I Sigara,i sigara
73,52,I Kaki Buyut,i kaki buyut
73,53,I Sigara,i sigara
73,53,I Wingsata,i wingsata
73,55,I Wingsata,i wingsata
73,56,I Sigara,i sigara
73,57,I Sigara,i sigara
73,59,I Wingsata,i wingsata
73,60,I Sigara,i sigara
73,63,I Wingsata,i wingsata
73,64,I Sigara,i sigara
73,65,I Wingsata,i wingsata
73,67,I Wingsata,i wingsata
73,70,I Wingsata,i wingsata
73,71,I Wingsata,i wingsata
73,75,I Sigara,i sigara
73,76,I Sigara,i sigara
74,2,I Jayaprana,i jayaprana
74,3,Jayaprana,jayaprana
74,3,Jayaprana,jayaprana
74,4,Jayaprana,jayaprana
74,4,Ida Anake Agung,ida anake agung
74,4,Jayaprana,jayaprana
74,5,Jayaprana,jayaprana
74,6,I Jayaprana,i jayaprana
74,7,Ida Anake Agung,ida anake agung
74,7,Jayaprana,jayaprana
74,8,I Jayaprana,i jayaprana
74,9,I Jayaprana,i jayaprana
74,9,Ida Anake Agung,ida anake agung
74,10,I Jayaprna,i jayaprna
74,11,I Jayaprana,i jayaprana
74,12,Ni Layonsari,ni layonsari
74,13,I Jayaprana,i jayaprana
74,13,Ni Layonsari,ni layonsari
74,13,Ni Layonsari,ni layonsari
74,13,Ni Layonsari,ni layonsari
74,13,Jayaprana,jayaprana
74,14,Jayaprana,jayaprana
74,14,Jayaprana,jayaprana
74,15,Ida Anake Agung,ida anake agung
74,16,I Jayaprana,i jayaprana
74,16,Jero Bendesa,jero bendesa
74,17,Jayaprana,jayaprana
74,17,Jayaprana,jayaprana
74,17,Jero bendesa,jero bendesa
74,18,Jero Bendesa,jero bendesa
74,18,I Jayaprana,i jayaprana
74,18,Jero Bendesa,jero bendesa
74,19,Jero bendesa,jero bendesa
74,19,Ni Layonsari,ni layonsari
74,20,Ida Anake Agung,ida anake agung
74,21,I jayaprana,i jayaprana
74,21,anake agung,anake agung
74,21,Jero Bendesa,jero bendesa
74,21,Ni Layonsari,ni layonsari
74,22,Ida Anake Agung,ida anake agung
74,22,Ida anake agung,ida anake agung
74,23,Ida Anake Agung,ida anake agung
74,23,prabekel sami,prabekel sami
74,24,I Jayaprana,i jayaprana
74,24,layonsari,layonsari
74,25,Ida Anake Agung,ida anake agung
74,25,I Jayaprana,i jayaprana
74,25,Ni Layonsari,ni layonsari
74,26,Anake Agung,anake agung
74,27,Ida anake Agung,ida anake agung
74,28,Jayaprana,jayaprana
74,28,Ida Anake Agung,ida anake agung
74,29,Jayaprana,jayaprana
74,29,Ida Anake Agung,ida anake agung
74,29,prabekel sareng sinamian,prabekel sareng sinamian
74,29,Jayaprana,jayaprana
74,29,Jayaprana,jayaprana
74,30,Ni Layonsari,ni layonsari
74,32,prebekel,prebekel
74,32,Jayaprana,jayaprana
74,32,Jayaprana,jayaprana
74,32,Anake Agung,anake agung
74,32,Jayaprana,jayaprana
74,33,I Saunggaling,i saunggaling
74,34,Jayaprane,jayapra
74,34,Layonsari,layonsari
74,34,Ida Anake agung,ida anake agung
74,34,I Jayaprana,i jayaprana
74,35,Jayaprana,jayaprana
74,36,Jayaprana,jayaprana
74,37,Jayaprana,jayaprana
74,37,Jayaprana,jayaprana
74,38,Jayaprana,jayaprana
74,38,prebekel,prebekel
74,38,Jayaprana,jayaprana
74,40,Jayaprana,jayaprana
74,40,Layonsari,layonsari
74,41,Jayaprana,jayaprana
74,42,I jayaprana,i jayaprana
74,43,Jayaprana,jayaprana
74,46,I Jayaprana,i jayaprana
74,46,I Saunggaling,i saunggaling
74,46,I Jayaprana,i jayaprana
74,47,I Saunggaling,i saunggaling
74,47,I Jayaprana,i jayaprana
74,47,anake agung,anake agung
74,51,prebekel,prebekel
74,52,Ni Layonsari,ni layonsari
74,53,Ni Layonsari,ni layonsari
74,54,Jayaprana,jayaprana
74,54,Layonsari,layonsari
75,0,gurun pagep,gurun pagep
75,4,Dane gurun pagep,da gurun pagep
75,6,rare ngeling,rare ngeling
75,7,rarene ne ngeling punika,rare ne ngeling punika
75,7,leyak sareng kakalih,leyak sareng kakalih
75,7,rarene punika,rare punika
75,8,rarene punika,rare punika
75,9,Leyake punika,leyake punika
75,9,dane gurun pagep,da gurun pagep
75,10,Rarene punika,rare punika
75,10,dane gurun pagep,da gurun pagep
75,10,leyak punika,leyak punika
75,11,leyak punika,leyak punika
75,11,gurun pagep,gurun pagep
75,11,rare punika,rare punika
75,12,Gurun Pagep,gurun pagep
75,13,ni penek,ni penek
75,15,dane gurun pagep,da gurun pagep
75,15,rare,rare
75,15,Ni Penek,ni penek
75,15,dane gurun pagep,da gurun pagep
75,16,dane gurun pagep,da gurun pagep
75,16,dane gurun pagep,da gurun pagep
75,17,penak,penak
75,17,pianake,pianake
75,17,ni penak,ni penak
75,18,rare punika,rare punika
75,18,pianak ipun,pianak ipun
75,18,rare,rare
75,19,gurun pagep,gurun pagep
75,19,rarene punika,rare punika
75,19,gurun pagep,gurun pagep
75,19,rarene punika,rare punika
75,20,Ni Penek,ni penek
75,20,rarene punika,rare punika
75,20,pianak ipun,pianak ipun
75,20,dane gurun pagep,da gurun pagep
75,21,dane gurun pagep,da gurun pagep
75,21,pianak nyaine,pianak nyai
75,22,Ni Penek,ni penek
75,23,brayan ipun ni penak,brayan ipun ni penak
75,23,rarene punika,rare punika
75,25,pianak ipun,pianak ipun
75,25,pianak ipun,pianak ipun
76,0,Prabu Suliawana,prabu suliawana
76,0,panjak idane,panjak ida
76,0,kedis Geruda,kedis geruda
76,1,Kedise ento,kedise ento
76,3,Geruda,geruda
76,3,kramane,krama
76,4,Juru borose,juru borose
76,5,I Geruda,i geruda
76,6,Prabu Suliawana,prabu suliawana
76,6,patih idane,patih ida
76,7,kedis Gerudane,kedis geruda
76,8,Gusti Patih,gusti patih
76,8,juru carik,juru carik
76,9,kramane,krama
76,11,Geruda,geruda
76,12,Bikul,bikul
76,12,juru carik purine,juru carik puri
76,13,Kedis Geruda,kedis geruda
76,15,I Bikul,i bikul
76,16,I Geruda,i geruda
76,17,I Geruda,i geruda
76,17,bikul,bikul
76,19,Kul,kul
76,19,I Geuda,i geuda
76,19,I Bikul,i bikul
76,20,I Bikul,i bikul
76,20,I Geruda,i geruda
76,21,I Bikul,i bikul
76,22,I Geruda,i geruda
76,23,I Bikul,i bikul
76,25,Kul,kul
76,25,I Geruda,i geruda
76,26,I Bikul,i bikul
76,28,I Geruda,i geruda
76,29,I Bikul,i bikul
76,31,I Bikul,i bikul
76,31,timpal-timpalne,timpal-timpal
76,32,I Geruda,i geruda
76,32,panyatusan bikul,panyatusan bikul
76,33,Bikule,bikule
76,34,bikule,bikule
76,35,I Geruda,i geruda
76,35,I Bikul,i bikul
76,36,I Bikul,i bikul
76,36,I Geruda,i geruda
76,38,I Bikul,i bikul
76,41,para bikule,para bikule
76,42,Bikule,bikule
76,42,Prabu Suliawana,prabu suliawana
76,43,Gusti Prabu,gusti prabu
76,43,Kedis Geruda,kedis geruda
76,43,Gusti Prabu,gusti prabu
76,43,panjak-panjak Puri Kertha Bumi,panjak-panjak puri kertha bumi
76,44,I Bikul,i bikul
76,44,Sang Prabu Suliawana,sang prabu suliawana
76,45,Prabu Suliawana,prabu suliawana
76,46,Gusti Prabu,gusti prabu
76,46,pepatih,pepatih
76,46,panjak-panjak idane,panjak-panjak ida
76,47,Ida Sang Prabu,ida sang prabu
76,47,I Geruda,i geruda
76,48,I Geruda,i geruda
76,49,I Geruda,i geruda
76,49,Panjak Puri Kertha Bumine,panjak puri kertha bumi
76,50,I Geruda,i geruda
76,50,Panjak-panjak Puri Kertha Bumi,panjak-panjak puri kertha bumi
76,51,Gusti Prabu,gusti prabu
76,51,I Bikul,i bikul
76,51,panjak-panjak idane,panjak-panjak ida
76,52,Gusti Prabu,gusti prabu
76,52,I Bikul,i bikul
76,52,Geruda,geruda
76,53,I Bikul,i bikul
76,54,Gusti Prabu,gusti prabu
76,54,I Bikul,i bikul
77,0,Ni Mesaba,ni mesaba
77,0,Ni Wingsali,ni wingsali
77,2,Ni Wingsali,ni wingsali
77,4,Ni Mesaba,ni mesaba
77,4,Ni Wingsali,ni wingsali
77,5,Ni Wingsali,ni wingsali
77,6,Ni Wingsali,ni wingsali
77,6,memene,meme
77,7,Meme,meme
77,8,meme,meme
77,9,meme,meme
77,10,meme,meme
77,11,Ni Mesaba,ni mesaba
77,11,I Macan,i macan
77,11,I Macan,i macan
77,12,I Macan,i macan
77,12,Ni Mesaba,ni mesaba
77,12,Ni Wingsali,ni wingsali
77,13,I Macan,i macan
77,14,Ni Mesaba,ni mesaba
77,14,macan,macan
77,18,Ni Mesaba,ni mesaba
77,19,I Macan,i macan
77,20,i Bojog,i bojog
77,21,I Bojog,i bojog
77,21,Beli,beli
77,21,beli,beli
77,22,I Macan,i macan
77,22,beli,beli
77,27,I Macan,i macan
77,27,beli,beli
77,27,beli,beli
77,29,I Bojog,i bojog
77,29,beli,beli
77,31,I Macan,i macan
77,34,Ni Mesaba,ni mesaba
77,34,Bojog,bojog
77,35,macan,macan
77,39,I Macan,i macan
77,40,i Bojog,i bojog
77,42,I Bojog,i bojog
77,43,I Macan,i macan
77,44,I Macan,i macan
77,44,I Bojog,i bojog
77,45,I Macan,i macan
78,0,Gajah ageng,gajah ageng
78,3,I Paksi Siung luh,i paksi siung luh
78,4,beline,beli
78,6,I Gajah,i gajah
78,6,beli,beli
78,6,beli,beli
78,7,beli,beli
78,8,beli,beli
78,13,luhnyane,luhnya
78,14,meme,meme
78,16,I Gajah,i gajah
78,16,meme,meme
78,17,Siunge luh,siunge luh
78,18,Belibis Buyang kalih,belibis buyang kalih
78,18,paksi Gowak Gadagan,paksi gowak gadagan
78,18,paksi Belatuk,paksi belatuk
78,19,I Siung,i siung
78,21,I Gowak,i gowak
78,21,Siung,siung
78,22,beli,beli
78,24,Beli,beli
79,0,I Kidang,i kidang
79,0,I Cekcek,i cekcek
79,1,I Kidang,i kidang
79,1,timpal-timpalne,timpal-timpal
79,2,I Kidang,i kidang
79,2,cekcek,cekcek
79,3,I Kidange,i kidange
79,3,I Kidang,i kidang
79,4,I Kidang,i kidang
79,4,cekcek,cekcek
79,8,I Cekcek,i cekcek
79,8,kidang,kidang
79,10,I Kidang,i kidang
79,10,Cekcek,cekcek
79,11,I Cekcek,i cekcek
79,11,Kidang,kidang
79,12,I Kidang,i kidang
79,13,I Cekcek,i cekcek
79,15,timpale,timpale
79,15,timpale,timpale
79,16,I Cekcek,i cekcek
79,16,timpalne makejang,timpal makejang
79,17,timpalne makejang,timpal makejang
79,17,I Cekcek,i cekcek
79,17,timpalne,timpal
79,18,I Kidang,i kidang
79,18,beli,beli
79,18,beli,beli
79,19,I Kidang,i kidang
79,19,I Kidang,i kidang
79,19,I Kidang,i kidang
79,19,beli,beli
79,20,Cekcek,cekcek
79,20,beli,beli
79,21,I Kidang,i kidang
79,22,beli,beli
79,24,I Kidang,i kidang
79,24,Cekcek,cekcek
79,25,I Cekcek,i cekcek
79,25,I Kidang,i kidang
79,26,I Cekcek,i cekcek
79,27,I Kidang,i kidang
79,27,Cekcek,cekcek
79,27,I Cekcek,i cekcek
79,29,I Kidang,i kidang
79,29,Cekcek,cekcek
79,29,I Cekcek,i cekcek
79,29,Kidang,kidang
79,30,I Kidang,i kidang
79,30,Cekcek,cekcek
79,32,I Kidang,i kidang
79,33,I Kidang,i kidang
79,33,Cekcek,cekcek
79,33,I Cekcek,i cekcek
79,34,I Cekcek,i cekcek
79,34,Kidang,kidang
79,34,I Kidang,i kidang
79,34,Cekcek,cekcek
79,36,Cekcek,cekcek
79,37,I Cekcek,i cekcek
79,37,I Cekcek,i cekcek
79,37,I Kidang,i kidang
80,0,I Singa,i singa
80,1,I lutung,i lutung
80,2,I lutung,i lutung
80,3,I lutung,i lutung
80,4,I Blatuk,i blatuk
80,5,I Lutung,i lutung
80,5,Blatuk,blatuk
80,6,I Blatuk,i blatuk
80,6,I kekawa,i kekawa
80,6,jero pecalang,jero pecalang
80,7,jerone,jero
80,8,I Lutung,i lutung
80,8,I tumisi,i tumisi
80,8,Tumisi,tumisi
80,9,I Tumisi,i tumisi
80,9,jero pecalang,jero pecalang
80,9,I kunang-kunang,i kunang-kunang
80,9,jerone,jero
80,10,I lutung,i lutung
80,10,I kunang-kunang,i kunang-kunang
80,11,I kunang-kunang,i kunang-kunang
80,12,I Lutung,i lutung
80,12,I kunang-kunang,i kunang-kunang
80,12,I kunang-kunang,i kunang-kunang
80,13,I lutung,i lutung
80,14,I kunang-kunang,i kunang-kunang
80,14,jero pecalang,jero pecalang
80,14,I Lutung,i lutung
80,15,I Kunang-kunang,i kunang-kunang
80,15,jero pecalang,jero pecalang
80,16,I Beduda,i beduda
80,17,jerone,jero
80,18,I Lutung,i lutung
80,18,I Beduda,i beduda
80,18,I Beduda,i beduda
80,19,I Lutung,i lutung
80,20,beduda,beduda
80,21,I Beduda,i beduda
80,21,jero pecalang,jero pecalang
80,23,I Lutung,i lutung
80,23,I Lembu,i lembu
80,25,I Lutung,i lutung
80,25,I Lembu,i lembu
80,26,I Lembu,i lembu
80,26,I Lutung,i lutung
80,26,I Lembu,i lembu
80,26,jero pecalang,jero pecalang
80,27,I Lutung,i lutung
80,27,lembu,lembu
80,28,prabu Singa,prabu singa
80,29,I Lutung,i lutung
80,29,I Singa,i singa
80,29,I singane,i singa
80,29,I Lutung,i lutung
80,30,I Singa,i singa
80,30,I Lutung,i lutung
80,30,I Lutung,i lutung
80,30,sang prabu,sang prabu
80,30,lembu,lembu
80,31,I Sing,i sing
80,31,I Singa,i singa
80,31,I Lembu,i lembu
80,31,I Lutung,i lutung
80,32,I Lembu,i lembu
80,32,I Lelasan,i lelasan
80,33,I Lembu,i lembu
80,33,I Lutung,i lutung
80,33,I Singa,i singa
80,33,I Lelasan,i lelasan
80,33,Lembu,lembu
80,33,I Singa,i singa
80,34,I Singa,i singa
80,34,I Lutung,i lutung
80,34,I Singa,i singa
80,34,I Lembu,i lembu
80,34,I Lelasan,i lelasan
80,34,I Singa,i singa
80,34,Singa,singa
80,34,I Lembu,i lembu
80,35,I Singa,i singa
80,35,Lelasan,lelasan
80,35,I Lelasan,i lelasan
80,35,Singa,singa
80,37,I Singa,i singa
80,37,I Lelasan,i lelasan
80,38,I Singa,i singa
80,39,I Lelasan,i lelasan
80,39,I Singa,i singa
80,40,I Singa,i singa
80,41,I Singa,i singa
80,42,I Singa,i singa
80,42,I Lutung,i lutung
81,0,I Lutung,i lutung
81,1,I Lutung,i lutung
81,2,I Lutung,i lutung
81,3,I Beduda,i beduda
81,4,Beduda,beduda
81,4,Lutung,lutung
81,4,Lutung,lutung
81,4,beduda,beduda
81,5,Beduda,beduda
81,5,Lutung,lutung
81,5,Beduda,beduda
81,5,Lutung,lutung
81,6,Beduda,beduda
81,8,Lutung,lutung
81,8,Beduda,beduda
81,8,Beduda,beduda
81,8,Lutung,lutung
81,8,Beduda,beduda
81,9,I Beduda,i beduda
81,9,I Lutung,i lutung
81,10,I Lutung,i lutung
81,11,I Lutung,i lutung
82,0,I Lutung,i lutung
82,0,I Kekua,i kekua
82,1,I Lutung,i lutung
82,1,I Kekua,i kekua
82,2,dane Dukuh Kantrungan,da dukuh kantrungan
