StoryID,SentenceID,Character
44,2,empase ane lua
44,3,Luh
44,3,empase muane
44,4,Beli
44,6,Beli
44,7,Luh
44,8,Luh
44,9,angsa mabulu putih luh muani
44,11,Beli
44,12,empase luh
44,13,empase
44,13,i angsa luh muani
44,16,Beli Empas
44,16,i angsa
44,16,empas
44,16,angsa
44,16,I Empas muani
44,18,Angsa
44,19,Empas
44,19,angsa muani
44,21,i empas lua
44,22,Beli Empas
44,22,Beli
44,22,Embok Angsa
44,23,I Empas lua
44,25,Beline
44,26,Beli
44,26,empas lua
44,27,Angsa ajak dadua
44,27,I Empas
44,28,Beli
44,28,Embok
44,28,Empas ajak dadua
44,29,I Angsa muani
44,30,Beli Empas
44,31,Beli
44,31,Embok
44,31,Empas ajak dadua
44,32,Empas Lua
44,36,Empas Lua
44,37,Beli
44,37,Embok
44,37,Empas ajak dadua
44,39,Beli
44,39,Embok
44,40,I Empas ajaka dadua
44,41,Beli
44,41,Embok
44,43,I Empas ajaka dadua
44,44,kuluk medem ajaka dadua
44,44,I Dakep
44,44,Ni Dangal
44,45,Bapane
44,45,Pa
44,45,empas
44,45,Ni Dangal
44,45,I Dakep
44,46,Dangal
44,47,angsa
44,48,kuluke muani
44,49,i empas muani
44,50,I Empas Muani
44,55,I Empas makadadua
44,56,empase ajaka dadua
44,57,I Kuluk
44,57,I Empas
44,58,I Empas ajaka dadua luh muani
44,58,kuluk luh muani
44,59,Beli
44,59,I Empas ajaka dadua
44,60,I Angsa Lua
44,63,Beli
45,1,empas kekalih lua muani
45,2,I Durbudi
45,2,Ni Kacapa
45,4,i empas
45,5,i empas
45,5,angsa akeh ipun kekalih luh muani
45,6,Ni Cenkrenggi
45,6,I Cengkrengga
45,7,I angsa
45,7,I empas
45,10,I angsa
45,11,I angsa
45,11,I empas
45,12,I angsa lue muani
45,12,I empas makakalih
45,20,I angsa
45,20,I empas luh muani
45,20,Ratu
45,20,I Ratune
45,21,I Ratu
45,21,I Ratu
45,22,I Ratu
45,22,I Ratu
45,23,I Ratu
45,24,I Ratu
45,25,I empas
45,26,I angse
45,26,I empas
45,26,I angsa
45,31,I empas
45,31,angsane punika
45,32,I empas
45,32,I angsa
45,33,asu kakalih lua muani
45,34,I Angsang
45,34,Ni Angsing
45,37,"Ni Angsing, angsa"
45,37,empas
45,38,Ni Angsing
45,40,Beli Angsa
45,40,empas
45,40,angsa
45,41,I Angsang
45,41,empas
45,41,angsa
45,42,empas
45,43,I Angsa
45,44,I empas
45,44,I Asu
45,46,I empas makakalih
45,47,I empas
45,47,I Angsang
45,47,Ni Angsing
45,47,empas
45,48,I empas
45,48,I angsa lua muani makakalih
45,49,I angsa
46,1,I Wayan Tigaron
46,3,I Gede Basur
46,5,Jero Bendesa
46,5,Ni Sukesti
46,5,I Rijasa
46,6,Ni Sukesti
46,7,I Nyoman Karang
46,9,Ni Rempag
46,10,I Nyoman Karange
46,11,Ni Rempag
46,12,Ni Subandar
46,12,Ni Garu
46,13,I Wayan Tigaron
46,14,I Wayan Tigaron
46,14,Ni Garu
46,14,Ni Sukasti
46,14,Ni Sukasti
46,14,I Wayan Tigaron
46,15,I Made Tanu
46,16,I Made Tanu
46,16,I Wayan Tirta
46,16,I Made Tanu
46,17,I Basur
46,17,I Sukasti
46,18,I Gede Basur
46,18,I Pondal
46,20,I Nyoman Karang
46,20,Beli Gede
46,20,Beli
46,20,I Gede Basur
46,20,Nyoman
46,20,beli
46,21,Beli
46,21,Ni Sukasti
46,21,beli
46,21,I Tigaron
46,22,beli
46,23,beli
46,24,I Nyoman Karang
46,24,Beli
46,24,Beli
46,25,I Made Tanu
46,26,I Wayan Tirta
46,27,I Nyoman Karang
46,27,Made
46,28,I Made Tanu
46,28,Beli
46,28,beli
46,28,I Tirta
46,28,beli
46,29,I Tanu
46,29,Ni Sukasti
46,29,bapa Made
46,29,bapa
46,29,beli Wayan Tirta
46,30,I Nyoman Karang
46,30,Ni Sukasti
46,30,I Wayan Tirta
46,31,I Made Tanu
46,31,I Nyoman Karang
46,31,Ni Sukasti
46,31,I Wayan Tirta
46,32,I Gede Basur
46,32,Ni Sukasti
46,33,I Wayan Tigaron
46,33,bapa
46,34,I Gede Basur
46,34,Cening
46,34,bapa
46,34,I Sukasti
46,34,I Tirta
46,35,bapa
46,35,cening
46,35,Ni Garu
46,37,I Wayan Tigaron
46,38,I Gede Basur
46,39,Ni Sukasti
46,39,I Nyoman Karang
46,40,I Gede Basur
46,46,Ni Sukasti
46,48,I Gede  Basur
46,48,Ni Garu
47,1,jaran
47,1,pianakne dadua lua muani
47,2,pianakne
47,3,I Jaran
47,3,pianakne
47,4,I Macam
47,4,I Macan
47,5,panak jarane
47,6,I Macan
47,7,inan jarane
47,7,panakne
47,8,I Macan
47,8,inan jarane
47,9,panak I Jarane
47,10,I Macan
47,10,I Jaran
47,11,Jaran
47,11,panak Nyaine buka dadua
47,13,pianake
47,14,panak Nyaine
47,14,panak Nyaine
47,15,I Jaran
47,15,Macan
47,16,pianak kaine
47,17,panak wakene
47,19,panak Jarane
47,20,I Jaran
47,20,Macan
47,20,panak wakene
47,24,I Macan
47,24,Jaran
47,25,I Jaran
47,26,I Macan
47,27,I Jaran
47,28,I Jaran
47,28,panakne
47,28,I Macan
48,1,Kasiapa Kepuh
48,2,kedis Goak luh muani
48,3,Kasiape Kepuh
48,4,Kasiape Kepuh
48,5,I Kasiape Kepuh
48,5,goak
48,5,I Rare Angon
48,6,I Goak
48,6,I Rare angon
48,7,I Kasiape Kepuh
48,7,Goak
48,8,I Goak
48,10,I Rare angon
48,10,I Rare angon
48,10,I Rare angon
48,11,I Kasiape Kepuh
48,13,I Goak
48,13,I Kasiape Kepuh
48,15,I Kasiape Kepuh
48,16,I Goak
48,18,I Goak
48,18,lelipi
48,18,I Kasiape Kepuh
48,18,Kasiape Kepuh
48,19,I Kasiape Kepuh
48,19,I Goak
48,20,I Lelipi
48,20,I Goak
48,21,I Kasiape Kepuh
48,21,I Goak
48,22,lelipi
48,25,I Goak
48,27,I Lelipi
48,27,I Goak
48,28,I Lelipi
48,29,lelipi
48,29,I Kasiape Kepuh
48,30,I Kasiape Kepuh
48,31,I Paksi Gagak
48,31,I Kasiape Kepuh
48,31,I naga Taksaka
48,33,Ida Sang Prabu Mangsalia
48,33,pepatih idane
48,34,Goaknyane
48,34,punyan Kasiape Kepuh
48,36,Sang Prabu Mangsalia
48,36,Ida Pedanda
48,37,Ratu Peranda
48,37,Ida Pedanda
48,37,Dewa Sang Prabu
48,37,I Dewa
48,37,I Naga taksaka
48,38,I Lelipi
48,38,I Dewa
48,38,I Naga Taksaka
48,38,I Dewa
48,38,panjak idewane
48,41,Ida Sang Prabu
48,41,panjak-panjak idane
48,41,sang prabu
48,43,Panjake sami
48,43,I Naga Taksaka
48,44,I Naga Taksaka
48,45,Ida Sang Prabu Mangsalia
48,46,panjak-panjak idane
48,47,panjak-panjak
48,47,I Kasiape Kepuh
48,47,Naga
49,1,I Kecut
49,3,I kecut
49,4,Dadong Getget
49,5,Dadong Getget
49,5,I Kecut
49,5,Kecut
49,5,Kecut
49,5,dadong
49,6,Kecut
49,6,Dadong Getget
49,7,Kecut
49,7,Kecut
49,8,Dadong Getget
49,8,I Kecut
49,9,I Dadong
49,9,I Kecut
49,9,Dadong
49,9,Dadong
49,9,Dadong
49,10,I Dadong
49,11,Dadong
49,12,I Dadong
49,13,Kecut
49,14,timpalne
49,15,Dadong
49,15,Dadong Getget
49,15,Dadong
49,15,Dadong
49,17,I Kecut
49,19,I Kecut
49,20,timpalne
49,21,Dadong
49,21,I meme
49,21,bapa
49,22,I Kecut
49,22,I reraman ipun
49,22,meme
49,22,I Dadong Getget
49,28,memene
49,28,meme
49,29,Dadong
49,29,memen icange
49,30,Dadong
49,31,Dadong
49,31,Dadong
49,32,Kecut
49,32,Kecut
49,33,bapanne
49,34,Kecut
49,35,I Dadong
49,38,I Kecut
49,38,Dadong Getget
49,38,Dadong
49,38,Dadong: Dadong
49,38,Dadong
49,39,I Dadong
49,41,I Dadong
49,41,I Kecut
49,42,I Kecut
49,42,bapanne
49,42,I Dadong
49,43,I Kecut
49,43,bapanne
49,43,I Dadong
49,44,I Dadong
49,45,Kecut
49,46,I Dadong
49,46,I Kecut
49,47,Dadong
49,47,Dadong
49,48,Dadong Getget
49,48,I Kecut
49,49,I Dadong
49,49,I Kecut
49,50,I Kecut
49,50,I Dadong
49,51,meme
49,51,bapanne
49,52,meme
49,52,bapa
49,54,meme
49,54,bapanne
49,56,I Kecut
49,56,Dadong
49,57,Dadong
49,58,Kecut
49,58,Dadong
49,60,I Kecut
49,60,Dadong
49,61,Dadong
49,61,Batara Sri
49,62,I Dadong Getget
49,63,I Kecut
49,65,Dadong Getget
49,65,Batara Sri
50,1,kedis gelatik
50,2,meme bape i kedis gelatik
50,2,panak panak ne
50,2,panak panakne ento
50,3,Bapa Gelatik
50,4,Bapa
50,4,panakne
50,4,cening
50,4,raksasa gede tur jele
50,5,Bapa Gelatik
50,5,panak-pamak gelatik
50,6,bape
50,6,cening
50,6,bape
50,7,singa
50,8,i Bapa Gelatik
50,9,i singa
50,10,panak-panak cange
50,10,I singa
50,11,i Bapa Gelatik
50,13,i Bapa Gelatik
50,14,cening
50,14,Bapa
50,14,raksasane ento
51,1,I Keker
51,2,I Lutung
51,2,I Keker
51,3,Keker
51,4,I Keker
51,4,Lutung
51,8,I Keker
51,9,Keker
51,10,I Lutung
51,10,I Keker
51,11,I Keker
51,12,I Lutung
51,12,I Keker
51,15,I Lutung
51,16,I Keker
51,16,I Lutung
51,17,Keker
51,17,I Lutung
51,18,I Lutung
51,22,I Keker
51,23,I Liutung
51,23,I Keker
51,23,Keker
51,24,I Keker
51,25,Lutung
51,27,I Lutung
51,27,Keker
51,27,I Keker
51,27,Lutung
51,27,I Keker
51,27,I Keker
51,28,I Lutung
51,28,Keker
51,30,I Lutung
51,30,I Keker
51,31,I Keker
51,31,Lutung
51,33,I Lutung
51,33,I Keker
51,34,I Keker
51,35,I Lutung
51,35,I Keker
51,38,I Keker
51,38,Lutung
51,39,I Keker
51,39,I Lutung
51,41,Keker
51,45,I Keker
51,48,I Lutung
51,49,I Keker
51,50,I Lutung
51,50,I Keker
51,50,I Keker
51,50,Lutung
51,50,I Lutung
51,51,I keker
51,52,I Lutung
51,53,I Keker
51,54,I Lutung
51,54,Keker
51,54,I Keker
51,54,Lutung
51,56,I Keker
51,57,I Lutung
51,58,I Keker
51,59,I Lutung
51,59,I Keker
51,60,I Keker
51,60,I Lutung
51,61,Lutung
51,63,I Lutung
51,63,I Keker
51,64,Keker
51,64,Keker
51,65,Keker
51,65,Keker
51,67,Keker
51,67,I Lutung
51,67,I Keker
51,68,I Keker
51,68,I Lutung
51,69,I Lutung
52,1,sang prabu
52,2,I Blanguyang
52,3,Asune ento
52,4,Ida sang prabu
52,4,asune ento
52,4,asune ento
52,4,burone
52,4,burone
52,5,buron
52,6,burone
52,6,I Samong
52,7,burone
52,7,I Blanguyang
52,8,I Samong
52,9,I Blanguyang
52,10,burone
52,11,Kelesih
52,11,I Samong
52,11,Ratu Sang Prabu
52,12,I Samong
52,12,Kelesih
52,14,I Kelesih
52,14,asu Blanguyang
52,15,I Kelesih
52,16,Ida Sang Prabu
52,16,I Blanguyang
52,17,I Kelesih
52,17,I Blangyang
52,19,I Kelesih
52,20,Ida Sang Prabu
52,20,I Blanguyang
52,21,I Blanguyang
52,21,Ida Sang Prabu
52,21,I Blanguyang
52,23,I Kelesih
52,24,I Kelesih
52,24,I Samonge
52,25,I Kelesih
52,25,Ida Sang Prabu asune
52,26,I Kelesih
52,26,I Samong
52,26,I Kelesih
52,26,I Blanguyang
53,1,punyan kepuh gede tur tegeh
53,2,I Kepuh
53,3,kedis goak
53,4,I Goak
53,4,I Kepuh
53,6,Kepuh
53,10,I Kepuh
53,10,Goak
53,12,i pangangon
53,15,I Goak
53,15,Kepuh
53,17,I pangangon
53,18,Goak
53,20,I Goak
53,25,pangangon
53,25,I Kepuh
53,26,I Kepuh
53,28,I Kepuh
53,29,I Goal
53,29,I Kepuh
53,32,I Goak
53,33,I Lelipi Raja
53,34,I Kepuh
53,35,I Lelipi
53,35,I Kepuh
53,38,I Goak
53,40,I Kepuh
53,41,I Lelipi Raja
53,43,I Lelipi Raja
53,44,I Kepuh
53,45,I Kepuh
53,46,I Goak
53,46,I Lelipi Raja
53,47,I Goak
53,48,I Kepuh
53,52,I Kepuh
53,53,I Lelipi Raja
53,55,Krama desa Mandara Giri
53,59,Dane Bendesa Mandara Giri
53,59,krama desane
53,60,Para pacalang
53,62,I Lelipi Raja
53,64,Bendesa Mandara Giri
53,64,krama desane
53,65,krama desane
53,66,para krama desane
53,70,I Lelipi Raja
53,74,I Lelipi Raja
53,75,I Kepuh
54,1,I Kerug
54,4,I Kerug
54,8,I Kerug
54,10,I Kerug
54,12,I Kerug
54,14,I Kerug
54,14,pisagane
54,15,I Kerug
54,16,kelihan desa
54,17,I Kerug
54,17,kelihan desa
54,18,I Kerug
54,22,I Kerug
54,23,I Kerug
54,25,I Kerug
54,26,I Kerug
54,28,I Kerug
54,29,I Kerug
54,32,I Kerug
54,34,I Kerug
54,38,I Kerug
54,43,I Kerug
54,51,I Kerug
54,53,I Kerug
54,58,anak muani pisagane I Kerug
54,59,I Kerug
54,60,pisagane
54,61,Pisagane I Kerug
54,61,I Kerug
54,62,I Kerug
54,63,pisagane I Kerug
54,65,I Kerug
55,1,beburonan
55,4,I Macan Poleng
55,5,beburon ane lenan
55,6,I Macan Poleng
55,7,beburon ane liwat
55,8,liu burone
55,9,I Macan Poleng
55,11,I Macan Poleng
55,12,I Macan Poleng
55,13,panak celeng
55,16,kucit
55,17,kucit liu
55,20,kucit ane paling mokoha
55,21,Kucit ane lenan
55,22,Kucite
55,23,para wadua burone
55,23,macan
55,24,Makejang burone
55,24,I Macan Poleng
55,25,I Macan
55,26,I Bojog Ireng
55,26,I Macan Poleng
55,26,burone
55,27,I Kidang
55,27,bojog
55,27,I Macan Poleng
55,27,I Kebo
55,29,I Kidang
55,30,I Bojog
55,31,I Kidang
55,31,Bojog
55,31,I Macan
55,31,I Macan
55,32,buron
55,32,I Macan Poleng
55,33,I Kucit
55,34,I Macan
55,40,I Bojog
55,41,I Macan
55,41,bojog cekah
55,44,I Macan Poleng
55,44,I Bojog
55,45,I Bojog Ireng
55,47,I Macan Poleng
55,48,I Bojog
55,49,I Kidang
55,50,I Macan Poleng
55,51,I Rase
55,51,I Macan Poleng
55,53,I Kidang
55,53,I Macan Poleng
55,54,I Kidang
55,54,Angsa ajak dadua
55,56,I Angsa
55,57,I Macan Poleng
55,58,sarwa burone
55,60,I Kidang
55,61,I Kidang
55,61,I Macan Poleng
55,61,Macan
55,62,macan lenan
55,62,I Macan Poleng
55,62,Kidang
55,62,sarwa buron
55,63,I Kidang
55,64,macan ane lenan
55,65,Macane ento
55,66,I Macan
55,67,macan ane lenan
55,67,macanne ento
55,68,Kidang
55,68,macanne ento
55,70,I Kidang
55,71,I Macan Poleng
55,71,I Kidang
55,72,I Macan
55,73,I Kidang
55,76,I Macan
55,76,macan ane lenan
55,76,I Kidang
55,77,I Macan
55,78,I Macan
55,79,I Macan
55,80,I Kidang
55,80,I Macan
55,81,I Kidang
55,82,I Kidang
55,82,sarwa burone
55,83,I Macan Poleng
56,1,I Lacur
56,8,I Lacur
56,8,timpal-timpalne
56,9,I Klaleng
56,9,timpal I Lacure
56,9,I Lacur
56,10,I Klaleng
56,11,I Klaleng
56,13,I Lacur
56,13,I Klaleng
56,14,I Klaleng
56,14,I Lacur
56,14,I Klaleng
56,15,I Klaleng
56,16,I Lacur
56,21,Ki Dukuh Sakti
56,22,Ki Dukuh Sakti
56,23,I Lacur
56,24,I Lacur
56,25,I Lacur
56,25,I Kaki Dukuh
56,26,Ki Dukuh
56,27,I Lacur
56,28,I Kaki Dukuh
56,29,I Lacur
56,30,Ida Raden Galuh Daha
56,31,Jero Dukuh
56,31,I Lacur
56,31,Ida Raden Galuh
56,32,I Lacur
56,33,Ida Raden Galuh
56,35,I Lacur
56,36,I Lacur
57,1,I Langgana
57,4,I Langgana
57,6,Pan Cening
57,6,Pan Cening
57,6,I Langgana
57,9,I Langgana
57,14,I Langgana
57,16,I Langgana
57,17,Ida Dukuh
57,18,Cening Sang Langgana
57,19,Cening
57,20,Ceninge
57,22,I Langgana
57,25,I Kaki Dukuh
57,27,Pan Cening
57,27,Pan Cening
57,28,Langgana
57,28,I Langgana
57,28,Pan Cening
57,29,I Kaki Dukuh
57,31,Pan Cening
57,31,Pan Cening
57,32,I Langgana
57,33,Pan Cening
57,34,I Langganane
57,34,Pan Cening
57,36,Pan Cening
57,36,Langgana
57,36,I Langgana
57,37,I Langgana
57,40,Pan Cening
57,40,Langgana
57,40,I Langgana
57,43,Pan Cening
57,45,Pan Cening
57,45,langgana
57,46,Pan Cening
57,46,I Langgana
57,47,I Langgana
57,48,I Langgana
57,52,I Langgana
58,1,I Lara
58,2,I Lara
58,7,I Lara
58,8,I Lara
59,2,Ida Betara Indra
59,2,beburone
59,2,Betara Indra
59,3,beburone
59,4,Betara Indra
59,5,buron ajak mekejang
59,5,jelema ento
59,7,jelema ento
59,7,i jelema
59,8,burone
59,9,Betara indra
59,9,baburone
59,10,makejang burone
59,11,I Gajah
59,11,I Macan
59,11,I kebo
59,11,burone ane gede-gede makejang
59,12,I Lelipi
59,12,lipan
59,12,celedu
59,13,Makejang burone
59,14,Betara Indra
59,14,para burone
59,15,buron
59,16,I Lasan
59,17,I Lasan
59,18,jeleme
59,19,jelema
59,20,jelemane ento
59,20,I Lelipi
59,20,jelemane ento
59,21,I lelasan
59,22,Lipi
59,23,burone gede ento
59,23,I lelipi
59,23,buron
59,23,jelema
59,24,I Lelipi
59,24,Betara Indra
59,25,I lasan
59,26,I Lasan
59,27,jelema
59,27,i lasan
59,28,lelasane
59,28,jelema
59,29,i lasan
60,1,I Sangmong
60,2,I Sangmong
60,2,I Lutung
60,3,I Lutung
60,3,I Tumisi
60,3,I Capung Bangkok
60,3,I Blatuk
60,3,I Kunang-kunang
60,3,I Beduda
60,3,I Sampi
60,4,I Tumisi
60,4,Tumisi
60,5,I Lutung
60,6,I Tumisi
60,6,Jero Lutung
60,6,I Capung Bangkok
60,6,
60,8,I Tumisi
60,8,I Capung Bangkok
60,8,I Lutung
60,8,Capok Bangkok
60,8,I Tumisi
60,9,I Capung Bangkok
60,9,Jero Lutung
60,9,I Blatuk
60,12,I Lutung
60,12,I Blatuk
60,13,Kedis Blatuk
60,13,I Capung Bangkok
60,14,I Blatuk
60,15,Jero Lutung
60,15,I Kunang-kunang
60,17,I Lutung
60,17,I Blatuk
60,18,I Kunang-kunang
60,18,Kunang-kunang
60,18,I Blatuk
60,19,I Kunang-kunang
60,19,Jero Lutung
60,20,I Beduda
60,22,I Beduda
60,22,Beduda
60,22,I Kunang-kunang
60,23,I Beduda
60,24,Jero Lutung
60,25,Ida Sang Prabu
60,27,I Sampi
60,27,Sampi
60,28,I Beduda
60,29,I Sampi
60,30,I Sampi
60,31,I Sampi
60,32,I Sampi
60,32,I Sangmong
60,33,Lelasan
60,34,I Lelasan
60,34,Sampi
60,34,I Sampi
60,34,Lelasan
60,34,Sang Prabu I Sangmong
60,35,I Lelasan
60,35,I Sangmong
60,37,I Sampi
60,37,I Sangmong
60,38,I Sampi
60,38,Ratu Sang Prabu
60,41,I Sangmong
60,41,Sampi
60,41,I Lelasan
60,42,I Lelasan
60,43,I Sampi
60,43,I Lelasan
60,45,I Lelasan
60,45,I Sangmong
60,46,I Sangmong
60,46,I Lelasan
60,46,I Lelasan
60,46,I Sangmong
60,47,I Sangmong
60,48,I Sangmong
60,48,I Lelasan
60,49,I Sampi
60,50,I Sampi
60,50,I Lelasan
60,51,Lelasan
60,51,Lelipi
60,51,I Lelasan
60,51,I Lelipi
61,1,katak
61,2,katake makejang
61,3,I Karitaka
61,4,I Karitaka
61,5,Katake ane cenik-cenik
61,6,katake
61,6,retunne
61,7,Lelipi Gadang
61,8,Lelipine ento
61,8,lelipi
61,8,katak
61,9,katake
61,10,ratun katak
61,11,I Lelipi Gadang
61,11,ratun katake
61,12,I Lelipi Gadang
61,14,Sang Karitaka
61,14,I Lelipi Gadang
61,15,I Karitaka
61,15,lelipine ento
61,15,Lelipi Gadang
61,18,I Lelipi Gadang
61,18,Ratun Karake
61,21,lelipi gadang
61,22,I Karitaka
61,23,I Lelipi
61,24,katak
61,25,katak
61,26,katak
61,28,ratun katake
61,29,ratun katake
61,29,Sang Karitaka
61,29,I Lelipi Gadang
61,30,I Katak
61,31,Ratun Katak
61,32,Ratun Katake
61,32,Ratun Katake
61,32,I Ratun Katak
61,34,katake
61,35,I Lelipi
61,36,I Lelipi Gadang
61,36,katake
61,37,I Lelipi Gadang
61,38,katake
61,39,I Lelipi Gadang
61,39,I Katak
61,39,Ratun Katak
61,40,katake
61,41,katake
61,42,Ratun Katake
61,43,katake
61,43,ratunne
61,44,katake
61,44,Lelipi Gadang
61,45,I Lelipi
61,46,I Ratun Katak
61,46,katake
61,47,katake
61,47,I Lelipi Gadang
61,48,katak
61,49,katake
61,49,I Lelipi Gadang
61,50,katak
61,51,ane ngelahang carike
61,51,lelipi gadang gede
61,52,anake ane ngelahang carike
61,53,I Lelipi Gadang
62,2,Sang Winata
62,2,Sang Kadru
62,3,Sang Winata
62,3,Sang Kadrune
62,4,Sang Wiratane
62,4,memene
62,5,memene
62,5,Meme
62,5,meme
62,5,para nagane
62,6,sang Winata
62,7,meme
62,7,Sang Kadru
62,7,meme
62,7,para nagane
62,8,meme
62,8,para nagane
62,9,Sang Garuda
62,9,para nagane
62,9,para nagane
62,9,memenne
62,10,para nagane
62,10,Garuda
62,10,memen Caine
62,13,Sang Garuda
62,15,Sang Garuda
62,15,Sang Hyang Brahma
62,15,Sang Hyang Siwa
62,16,Ida Batara Wisnu
62,16,Sang Garuda
62,17,Ida Batara Wisnu
62,18,Sang Garuda
62,19,Sang Garuda
62,19,Batara Wisnu
62,19,Batara Wisnu
62,19,
62,20,Ida Batara Wisnu
62,20,Dewa Sang Garuda
62,21,Sang Garuda
62,21,Batara
62,22,memen tiange
62,23,Ida Batara Wisnu
62,23,Dewa Sang Garuda
62,23,para nagane
62,23,para nagane
62,24,Sang Garuda
62,25,para nagane
62,26,Sang Winata
62,26,para nagane
62,26,Sang Garuda
62,27,para nagane
62,28,Ida batara Wisnu
62,29,para nagane
62,31,para nagane
63,2,I Lengar
63,4,Ane paling keliha
63,7,pianak I Mandalane
63,7,Ni Luh Layang
63,8,I Lengar paing keliha
63,8,Ni Luh Layang
63,9,I Mandala
63,10,I Mandala
63,10,I Lengar
63,11,pianakne
63,11,I Lengar
63,13,I Lengar paling keliha
63,13,Lengar
63,13,pianak icange
63,16,pianak icange
63,16,Ni Luh Layang
63,18,I Lengar paling keliha
63,18,Bapa
63,19,Bapa
63,20,I Mandala
63,21,I Lengar
63,21,I Mandalane
63,22,adin-adinne
63,23,I Lengar paling keliha
63,24,Adi-adinne
63,25,I Lengar paling keliha
63,26,I Lengar
63,27,I Lengar paling keliha
63,30,adinne
63,32,adinne
63,33,I Mandala
63,35,I Widara
63,36,Ni Luh Layang
63,37,I Mandala
63,37,I Widara
63,38,I Mandala
63,42,Ni Luh Layang
63,43,I Widara
63,45,Ni Luh Layang
63,46,I Widara
63,46,I Mandala
63,47,I Widara
63,48,I Widara
63,49,I Mandala
63,51,I Widara
63,52,I Widara
63,53,I Widara
63,53,I Mandala
63,54,I Widara
63,55,I Widara
63,56,I Widara
63,57,I Widara
63,58,Ni Luh Layang
63,59,I Widara
64,2,I Lutung
64,4,I Kekua
64,7,I Lutung
64,8,I Kekua
64,9,I Lutung
64,13,I Kekua
64,13,Lutung
64,18,Kekua
64,21,I Kekua
64,22,I Lutung
64,24,I Lutung
64,25,I Kekua
64,26,Tung
64,29,I Lutung
64,29,I Kekua
64,30,I Lutung
64,31,I Lutung
64,31,I Kekua
64,33,I Lutung
64,33,I Kekua
64,34,Tung
64,37,I Lutung
64,37,I Kekua
64,39,I Lutung
64,40,I Kekua
64,43,I Lutung
64,43,I Kekua
64,45,Tung
64,46,I Kekua
64,47,I Kekua
64,48,Tung
64,48,I Lutung
64,49,I Kekua
64,50,I Lutung
64,50,I Kekua
64,51,I Lutung
64,51,I Kekua
64,52,I Kekua
64,54,Tung
64,58,I Lutung
64,60,I Lutung
64,60,I Kekua
64,61,Kekua
64,67,I Lutung
64,68,I Lutung
64,73,I Lutung
64,74,I Kekua
64,74,I Lutung
64,74,I utung
64,76,I Kekua
64,76,I Lutung
64,77,I Lutung
65,1,I Lutung
65,1,I Kakua
65,2,I Lutung
65,2,I Kakua
65,4,I Lutung
65,4,Pekak Dukuh
65,5,I Lutung
65,6,I Kakua
65,7,I Kakua
65,7,I Lutung
65,8,I Pekak Dukuh
65,9,I Dukuh
65,9,I Kakua
65,10,I Kakua
65,11,Pekak Dukuh
65,11,Luh Kancrung
65,11,Luh
65,12,I Kakua
65,12,I Kakua
65,13,cucunne
65,14,Pekak Dukuh
65,15,Pekak Dukuh
65,15,I Lutung
65,15,I Kakuane
65,16,I Kakua
65,16,Kakua
65,16,Kakua
65,17,Lutung
65,17,cucunne Pekak Dukuh
65,17,cucunne
65,18,I Pekak Dukuh
65,18,Luh Kancerung
65,19,I Lutung
65,19,cucunne Pekak Dukuh
65,22,I Kakua
65,23,I Lutung
65,23,I Kakua
65,23,I Lutung
65,24,I Lutung
65,24,I Kakua
65,25,Luh Kancerung
65,25,Kakuane
65,25,Luh
65,25,kakuane
65,26,Luh Kancerung
65,26,I Kakua
65,27,I Lutung
65,28,Luh Kancerung
65,29,Pekak
65,29,pekak
65,29,I Kakua
65,30,Pekak Dukuh
65,30,I Lutunge
65,31,I Lutung
65,32,I Lutung
65,32,I Kakua
65,34,I Lutung
65,34,I Kakua
65,35,Pekak
65,35,Pekak
65,35,Pekak
65,35,pekak
65,36,I Lutung
65,37,I Pekak Dukuh
65,38,I Lutung
65,39,I Lutung
66,1,I Menceng
66,1,I Polos
66,2,I Menceng
66,2,I Polos
66,3,I Polos
66,4,I Menceng
66,5,I Polos
66,6,I Menceng
66,6,I Polos
66,8,I Menceng
66,9,I Menceng
66,11,I Menceng
66,12,I Polos
66,13,I Menceng
66,14,I Menceng
66,14,I Polos
66,15,I Polos
66,15,I Menceng
66,17,I Menceng
66,18,I Menceng
66,18,I Polos
66,19,I Polos
66,20,I Polos
66,21,I Menceng
66,22,I Polos
66,23,I Menceng
66,24,"I Polos, Bli Menceng"
66,24,bli
66,24,I Menceng
66,24,bli
66,25,bline
66,25,I Polos
66,27,I Polos
66,29,I Polos
66,30,I Polos
66,30,Bli Menceng
66,30,Bli Menceng
66,31,bli
66,31,bli
66,33,Bli Menceng
66,36,"I Polos, Polos"
66,36,bli
66,37,bline
66,38,I Polos
66,39,I Polos
66,40,I Polos
66,41,I Menceng
66,42,I Menceng
67,1,baburone
67,2,sampi
67,2,kambing
67,2,memeri
67,2,kedis
67,3,Baburon
67,3,i sampi
67,4,baburon maawak gede tur situh ento
67,6,I Sampi
67,7,baburon cenikan
67,7,I Sampi
67,8,I Kedis Perit
67,8,I Kedis Curik
67,9,I Kambing
67,9,I Sampi
67,10,I Kedis Goak
67,14,I Sampi
67,16,Goak
67,19,sampi
67,19,I Goak
67,21,I Sampi
67,21,I Goak
67,22,I Goak
67,23,I Sampi
67,24,I Goak
67,24,I Sampi
67,25,I kambing
67,25,I Kedis Perit
67,25,I Kedis Curik
67,26,beburone
67,26,I Sampi
67,28,Baburon lenan
67,28,I Sampi
67,31,I Sampi
67,34,I Kambing
67,36,I Kambing
