story_id,person,aliases,type,sentence_id,text,is_dialogue,count_lexicon,is_subject,is_object
107,Tokoh-2,"['Ida Sang Prabhu', 'sang Prabhu', 'Sang Prabhu', 'Sang Prabu', 'Ida Sang Prabu', 'Dewa Sang Prabhu', 'I Dewa']",Antagonist,34, Wih Luh Ida Sang Prabu maraga pawikan mirib sing uning katatwaning sastra,0,0.0,1,1
53,Tokoh-1,"['punyan kepuh gede tur tegeh', 'I Kepuh', 'Kepuh']",Antagonist,40, Sawireh keto munyin I Lelipi Raja lantas kapineh-pineh baan I Kepuh,0,0.0,1,1
110,Tokoh-2,['Sang Muun'],Antagonist,4, Bulunne samah kampidne lumbang matanne gede tur galak pesan madan Sang Muun,0,-3.0,1,0
99,Tokoh-2,"['Men Poleng', 'men Poleng']",Protagonist,86, Kacerita Pan Poleng tekening Men Poleng negeh- negehang kasugihane tusing kurangan mas iya,0,0.0,1,1
65,Tokoh-1,"['I Lutung', 'Lutung', 'I Lutunge']",Antagonist,1,Kacerita I Lutung ajak I Kakua mula makantenan melah pesan,0,5.0,1,1
114,Tokoh-1,"['I Semut Api', 'Semut Api']",Antagonist,53, I Semut Api nyambatang unduke uling sijumu ngawit uling saling cadeng di jalan kanti masiat,0,0.0,1,1
15,Tokoh-3,"['I raksasa', 'I Raksasa', 'Raksasane']",Protagonist,12, Ketuju I raksasa luas lantas plaibanga manike makejang teken Ni Bulan Kuning,0,0.0,1,1
20,Tokoh-14,"['raksasa', 'I Raksasa']",Antagonist,50, Lenan teken ento I Raksasa liu masih ngubuh celeng siap bebek kedis miwah ane lianan,0,1.0,1,1
52,Tokoh-4,"['I Samong', 'I Samonge']",Protagonist,12, Masaut I Samong Nah yen keto ja raos ibane Kelesih yen tuara sida baan iba kai tusing bakal ngenkenan iba,0,0.0,1,0
73,Tokoh-2,"['I Sigara', 'I Segara', 'Sigara']",Protagonist,61, Sing makelone suba teka I Sigara uli tukade ngaba udang liu,0,1.0,1,1
39,Tokoh-2,"['I Macan', 'Macan']",Antagonist,51, Tusing ngamah-ngamah tur mati makenta ia I Macan,0,-4.0,1,1
78,Tokoh-3,"['I Paksi Siung luh', 'Siunge luh', 'luhnyane']",Protagonist,14, Taler tan kidepan antuk luhnyane taler ipun kari sedih masesambat luir padulamennyane sapuniki duh cening pianak meme cai nyai pada makejang,0,-5.0,1,0
12,Tokoh-4,"['Anak Agung', 'Anake Agung', 'Ida Anake Agung', 'Ratu Anak Agung', 'Ratu Dewa Agung', 'Ratu Dewa Anak Agung', 'Anake agung', 'Ida Anak Agung', 'anake agung']",Protagonist,142, Gelisang satua jani kacerita Ida Anake Agung rauh Ida sagrehan tur uli joh suba ngamunyiang bedil uyut pesan kone munyin bedile len jaran ngrehgeh tan papegatan,0,0.0,1,1
66,Tokoh-3,"['Bli Menceng', 'bli', 'bline']",Antagonist,36, Welanga lantas I Polos kene munyine ih nyai Polos apa baang nyai awake adi ba bli minum ubade ento masih konden seger,0,0.0,1,0
115,Tokoh-6,"['I Saa-sangkur', 'Saa-sangkur', 'I Siap Saa-sangkur', 'Siap I Saa-sangkur']",Protagonist,104, I Saa-sangkur ane mataluh,0,0.0,1,1
109,Tokoh-8,['Sang Panca Padawa'],Protagonist,2, Ditu Sang Panca Padawa madunungan di Grian Ida Sang Brahmana Luih,0,0.0,1,0
78,Tokoh-8,['paksi Belatuk'],Protagonist,19, Mawastu karenga antuk sami kakampungannyane luire Belibis Buyang kalih paksi Gowak Gadagan miwah paksi Belatuk,0,0.0,1,0
34,Tokoh-8,"['manusa', 'manusane', 'I manusa']",Antagonist,34, Kenehang icang ada jenenga sesaman icange taen ngelah salah marep teken manusane nanging icang sing pesan icang ngasen taen malaksana jele tekening manusa,0,0.0,1,1
24,Tokoh-2,"['Ida Sang Prabu Singa', 'Ida Sang Prabu', 'ratu sang prabu', 'Ratu Sang Prabu', 'Ratu sang Prabu', 'Ida sang Prabu Singa']",Protagonist,39, Sasubane teked di puri enggal-enggal ia tangkil ring Ida Sang Prabu Singa nunasang unduk ibanne kadauhan,0,0.0,1,1
105,Tokoh-2,"['Ida Raden Galuh Daha', 'I Nanak Galuh', 'Raden Galuh', 'Ida Raden Galuh', 'Raden Galuhe', 'Raden Galuh', 'Galuh Daha', 'raden galuh', 'I Raden Galuhe', 'I Radem Galuh', 'i raden galuh', 'ratu Raden Galuh', 'galuh Daha', 'I Galuh Daha']",Protagonist,182, kacerita suba lebeng ngajengang lantas Raden Galuh,0,1.0,1,1
22,Tokoh-2,"['alu gede gati', 'Alune ento', 'alu', 'I Alu', 'Alu', 'alune ento']",Antagonist,13, Alune ento tuah alu pangumbaran tusing ngelah sebun ane pasti,0,0.0,1,1
12,Tokoh-13,"['widiadari ajaka lelima', 'dedarine buin dadua', 'dedarine dedari', 'I Dedari', 'Ni Dedari']",Antagonist,66, Ditu lantas Ni Dedari nrima sibuh mase muah jaum mase lantas susunidane kacokcok apang mesu toya susu,0,0.0,1,0
47,Tokoh-5,"['I Macam', 'I Macan', 'Macan']",Antagonist,6, Ditu lantas I Macan makeneh-keneh Yen ene jani bakat ejuk kayang buin mani i dewek lakar tusing kuangan amah-amahan,0,0.0,1,1
110,Tokoh-2,['Sang Muun'],Antagonist,15, Ne suba ane madan Sang Muun,0,0.0,1,0
57,Tokoh-3,"['Ida Dukuh', 'I Kaki Dukuh']",Protagonist,29, Tiang maan ngipi karauhin ban I Kaki Dukuh tur ngandikain tiang pang numbeg tanahe di teba,0,0.0,1,0
14,Tokoh-4,"['ula aya ageng pisan', 'ula aya punika', 'ula ayane punika', 'Ula ayane punika', 'ulane punika', 'ula']",Antagonist,37, Kabaos Ni Badung sampun keni guna-guna ula ayane punika,0,0.0,1,1
86,Tokoh-2,"['meng', 'I Meng', 'Meng', 'adi Meng']",Protagonist,10, Lantas ia makakeneh kene Jani melahan I Meng dogen amah kerane I dewek suba dueg tusing ada buin ane patut palajahin teken ia,0,7.0,1,1
86,Tokoh-1,"['macan', 'I Macan', 'Macan']",Antagonist,8, Sedek dina anu I Macan masusupan di tengah alase lakar ngalih tatadahan,0,0.0,1,1
2,Tokoh-2,"['I Kerkuak', 'Kerkuak', 'kerkuak']",Antagonist,38, Aine suba endag I Angsa ajak I Kerkuak lantas ngalih amah-amahan kema ka Tegalne Pan Berag,0,1.0,1,1
13,Tokoh-4,['Bhatara Wisnu'],Protagonist,23, Bhatara Wisnu mesuang soca ngendih barak makerab,0,0.0,1,0
82,Tokoh-4,"['Luh Ayu Kantrungan', 'Luh Ayu', 'Ni Ayu Kantrungan']",Antagonist,7, Teked jumah dane dukuh ngaukin pianaknyane Luh Ayu Kantrungan tur tundene ngae basa sawireh lakar nampah I Kekua anggon lawar,0,3.0,1,1
27,Tokoh-1,"['I Belog', 'Belog']",Antagonist,98, Suba kone lebeng jukutne makaukan kurenane Wih Belog dong mai madaar Ne jukute suba lebeng,0,-3.0,1,0
51,Tokoh-2,"['I Lutung', 'Lutung', 'I Liutung']",Antagonist,17, Adeng-adeng Keker aduh jejeh wake ken Iba sriat-sriut Keto I Lutung ngraos saget enggal ia neked di alas ulun danune,0,-3.0,1,1
37,Tokoh-1,"['I Cicing Gudig', 'Cicing Gudig', 'Cicing gudig']",Antagonist,25, kacerita sedek dina anu Sang Prabu lunga maboros ka alase macelig kone I Cicing Gudig ka puri,0,0.0,1,1
51,Tokoh-2,"['I Lutung', 'Lutung', 'I Liutung']",Antagonist,54, Mara mareren matakon kone I Lutung Wih Keker to nguda Iba tuun dini Kasautin ban I Keker Mareren malu jep Lutung,0,0.0,1,1
12,Tokoh-16,"['I Gagak Petak', 'Gagak Petak', 'I Gagak Petake', 'Gagak Petake', 'gagak petak', 'gagak petake']",Protagonist,9, Disubane I Bintang Lara kelih mara antes mlali-lali mlali kone ia di jabaan purin anake Agung ditu lantas I Bintang Lara maplalian di bongkol tembok panyengker Anake Agung tur ia nyurat di temboke kene munyin suratne Sajawaning gagak petak ja anggona nambanin rabin Ida Anake Agung tusing ja lakar kenak yen gagak petak ja anggona nambanin janten kenak keto munyin suratne,0,3.0,1,1
110,Tokoh-2,['Sang Muun'],Antagonist,49, Kasuen-suen Sang Muun mati baan naanang sakit,0,-4.0,1,0
99,Tokoh-11,"['pandene', 'Pandene', 'pandene ento']",Antagonist,55, Bungkunge ento angone dasar peti tekening pandene ento,0,0.0,1,1
12,Tokoh-4,"['Anak Agung', 'Anake Agung', 'Ida Anake Agung', 'Ratu Anak Agung', 'Ratu Dewa Agung', 'Ratu Dewa Anak Agung', 'Anake agung', 'Ida Anak Agung', 'anake agung']",Protagonist,111, Inggih Ratu Dewa Agung titiang tan pisan uning ring pidabdab punika ledang pakayunan Cokor I Dewa,0,0.0,1,0
6,Tokoh-1,"['I Nyoman Jater', 'I Nyoman jater', 'Nyoman Jater']",Protagonist,40, Sawireh I Nyoman Jater anak mula sadudarma mendep kona ia naanang basang seduk tur gedeg,0,0.0,1,1
105,Tokoh-2,"['Ida Raden Galuh Daha', 'I Nanak Galuh', 'Raden Galuh', 'Ida Raden Galuh', 'Raden Galuhe', 'Raden Galuh', 'Galuh Daha', 'raden galuh', 'I Raden Galuhe', 'I Radem Galuh', 'i raden galuh', 'ratu Raden Galuh', 'galuh Daha', 'I Galuh Daha']",Protagonist,286, Tan carita I Raden Galuh sedih kocap Ida Raden Mantri teken Raden Galuh suba mamargi ngamantukang kairing baan iringan Idane makejang,0,-5.0,1,1
115,Tokoh-1,"['I Pagul', 'Bli Pagul', 'Beli Pagul', 'Bli', 'Beli']",Protagonist,73, Saget teka I Pagul uli ibian,0,0.0,1,0
38,Tokoh-1,"['cicing', 'I Cicing', 'cicinge']",Protagonist,10, Diapin ping kuda-kuda tagiha baan I Cicing masih tegteg pasautne tusing ja nguliang,0,-4.0,1,1
64,Tokoh-1,"['I Lutung', 'Lutung', 'Tung', 'I utung']",Antagonist,67, Énggalin tuun I Lutung lantas tuludanga ka tengah semere ane misi api,0,0.0,1,1
17,Tokoh-1,"['Ni Jepun', 'Dadong Jepun', 'Dadong', 'Dong']",Protagonist,72, Icang anak milu-milu dogen Dong,0,0.0,1,0
88,Tokoh-4,"['pianakne', 'pianake', 'pianak', 'pianakne Pan Brayut', 'pianak-pianakne', 'pianak-pianak Pan Brayut']",Protagonist,7, Dasarin baan pongah tulus masi ia ngupadiring pianak-pianakne,0,0.0,1,1
105,Tokoh-11,"['Me Lutung', 'I Lutung', 'Lutung', 'Men Lutunge', 'I Lutunge', 'meme Lutung', 'me Lutung']",Protagonist,227, Sabilang encoganga I Lutung ngucapang uli nebe,0,0.0,1,1
94,Tokoh-2,"['Ida Raden Galuh Daha', 'Ida Raden Galuh', 'Raden Galuh', 'Ida Raden Gal uh', 'I Galuh Daha', 'Cening Nanak Galuh']",Protagonist,7, Lemesin ida nagih ajakina ka Koripan nanging Ida Raden Galuh tusing kayun,0,1.0,1,1
70,Tokoh-3,"['I Titih', 'Titih', 'Tittih', 'I Titih lua muani']",Antagonist,11, Masaut I Tuma Ih Titih lamun suba pituwi saja buka omong caine bapa nyak ngajak cai dini,0,0.0,1,0
34,Tokoh-2,"['samong', 'Sang Samong', 'Samong', 'I Samong']",Antagonist,19, Lantas I Botol nuturang saunduk-undukne arepe tekening I Samong,0,0.0,1,1
117,Tokoh-1,"['I Ketimun Mas', 'Ketimun Mas']",Protagonist,33, Nyanan lamun tusing jumah memenne kauikin I Ketimun Mas Masaut i pangangon Mindah bebek tiange tusing ada nongosin,0,0.0,1,1
94,Tokoh-2,"['Ida Raden Galuh Daha', 'Ida Raden Galuh', 'Raden Galuh', 'Ida Raden Gal uh', 'I Galuh Daha', 'Cening Nanak Galuh']",Protagonist,36, Nuju Ida Raden Galuh ngraja Ida Raden Mantri nikaanga mamanting wastra muah sinjang ditu lantas kelingan antuk tugelan wastranidane reh jelap ento sinjangang ida duk ento teken Raden Galuh,0,0.0,1,1
20,Tokoh-7,['Galuh Sumanasa'],Antagonist,15, Mara laklake lebeng abungkul matangi lantas Galuh Sumanasa ane paling alit raris ka pawaregan,0,5.0,1,0
27,Tokoh-2,"['memene', 'Me', 'meme', 'Meme', 'i meme', 'memenne', 'memene I Belog']",Protagonist,15, Nyaut memene Ento ada ja ane barak-barak jeg upin-upinin pang kanti ia endih dilapa danyuhe ene keto buin memene nglanturang raosne,0,0.0,1,0
114,Tokoh-3,['I Sidem'],Antagonist,47, Semute ento gede ganggas nanging paliatne tusing ja galak keto I Semut Api miwah I Sidem pakrimik di kenehne,0,-3.0,1,0
117,Tokoh-3,"['I Raksasa', 'I Raksasa ento']",Antagonist,44, Saget saupa I Ketimun Mas plaibanga baan I Raksasa,0,0.0,1,0
75,Tokoh-1,"['gurun pagep', 'dane Gurun Pagep', 'Dane gurun pagep', 'dane gurun pagep']",Protagonist,16, Sampun sawatara dauh kalih ipun ningeh orti reke dane gurun pagep polih nuduk rare ring setra pabajangan sorene Ni Penek ngindaran kapondok dane gurun pagep nyantenan ortine,0,3.0,1,1
66,Tokoh-1,['I Menceng'],Antagonist,1,Ada katuturan satua I Menceng matimpal ngajak I Polos,0,0.0,1,0
106,Tokoh-1,"['Ingtai Nyonyah', 'Nyonyah Ingtai', 'Nyonyah Ingati', 'Ni Ingtai', 'I Nyonyah Ingtai', 'Ni Nyonyah', 'Ni Nyonyah Ingtai']",Antagonist,2, Nyonyah Ingtai memanah jagi masekolah ring Angciu Negari raris nunas mapamit ring biang ajine,0,3.0,1,0
89,Tokoh-2,"['Men Tiwas', 'Tiwas']",Protagonist,9, Men Tiwas upahina baas acrongcong ngenggalang lantas baasne abana mulih laut jakana,0,-2.0,1,1
44,Tokoh-3,"['empase ane lua', 'empas lua', 'Empas Lua', 'i empas lua', 'I Empas lua', 'Luh', 'empase luh']",Protagonist,7, sajan pesan Luh Ulian ento awak nyaine mokoh tuara ngelah potongan angan abedik wireh selid sanja nyai pepek baan amah-amahan,0,-2.0,1,0
80,Tokoh-7,"['I Beduda', 'beduda']",Antagonist,22, I Beduda mesaut dabdab mankin dumun jero pecalang,0,0.0,1,1
77,Tokoh-4,"['I Bojog', 'Bojog']",Antagonist,41, i dewek bayahange utang teken i Bojog keto kenehne,0,0.0,1,1
44,Tokoh-4,"['empase muani', 'I Empas muani', 'i empas muani']",Protagonist,50, Awas Cang lakar ngemplongin ndas caine kanti encak keto papineh I Empas Muani,0,0.0,1,1
110,Tokoh-2,['Sang Muun'],Antagonist,28, Ne dong iwasin tain kaine Sang Muun bengong ngiwasin tainne Sang Lanjana tur merasa teken dewek kalahang kedis cenik,0,1.0,1,0
48,Tokoh-3,"['I Lelipi', 'lelipi']",Antagonist,27, Adanan sube mesewitra ngajak I Lelipi bandingan teken I Goak,0,0.0,1,1
101,Tokoh-1,['Pan Mangut'],Protagonist,3, Dadine tusing ja len Pan Mangut tuah petani ane ngarap carik utawi uma,0,0.0,1,0
45,Tokoh-6,"['I empas', 'i empas', 'empas']",Protagonist,37, Kala punika Ni Angsing makite nulengek ke ambarane kakantenang wenten angsa ngerberang empas ngaja kanginang,0,0.0,1,0
26,Tokoh-1,['I Belog'],Antagonist,22, Kadirasa tonden ilid tundun Pan Sarine suba I Belog nyemak be siap panggange maimbuh nasi jukut ambel muah kacang saur,0,-5.0,1,0
61,Tokoh-2,"['I Lelipi Gadang', 'Lelipi Gadang', 'lelipi gadang gede', 'I Lelipi']",Antagonist,18, Lantas masaut I Lelipi Gadang Aduh Ratun Katake dini,0,0.0,1,1
61,Tokoh-1,"['I Karitaka', 'Sang Karitaka']",Antagonist,22, Tegarang orang jani Keto I Karitaka matakon,0,0.0,1,0
30,Tokoh-2,"['merine ento', 'Merine bengil ento', 'merine', 'ri', 'merin titiange', 'merin icange', 'meri', 'merine Pan Meri', 'meri icange', 'Meri icange', 'merine bengil ento', 'meri Pan Meri']",Protagonist,33, Icang ngalih merin icange,0,0.0,1,0
116,Tokoh-2,"['I Doglagan', 'Cening Doglagan', 'Doglagan']",Protagonist,40, Cening Doglagan jani Meme lakar ngalahin cening dini,0,0.0,1,1
117,Tokoh-3,"['I Raksasa', 'I Raksasa ento']",Antagonist,32, Ngomong I Raksasa Ih jero pengangon bebek jalan kema kumahne I Ketimun Mas,0,1.0,1,0
23,Tokoh-2,['I Balu Kanginan'],Antagonist,51, Dadi makelo beli tusing mai kija dogen beli malali keto I Balu Kanginan,0,0.0,1,0
105,Tokoh-11,"['Me Lutung', 'I Lutung', 'Lutung', 'Men Lutunge', 'I Lutunge', 'meme Lutung', 'me Lutung']",Protagonist,282, Suba kone keto jani I Raden Galuh ngibukang kone I Lutung ne nguda makelo pesan meme Lutung tunden tyang mamanting,0,0.0,1,1
115,Tokoh-2,"['Ni Luh Lancah', 'Luh Lancah', 'Luh LAncah']",Antagonist,76, Jagjagina baan Luh Lancah begeh-begeh pesan biu dak-rajane,0,0.0,1,1
103,Tokoh-2,"['Raden Jajarpikatan', 'Ida Raden Jajarpikatan']",Antagonist,5, Kadi ucapanipun tukang tenung yan wantah Ida Raden Jajarpikatan lunga maboros nadian mapikat janten molih laba mageng,0,0.0,1,1
59,Tokoh-3,['I Gajah'],Protagonist,11, Saih I Gajah I Macan I kebo tur burone ane gede-gede makejang ngelah bayu gede,0,2.0,1,0
73,Tokoh-2,"['I Sigara', 'I Segara', 'Sigara']",Protagonist,51, Dija kone I Sigara maan pipis liu dadi ajanian jeg liu-liu teka uli tukade ngaba udang tur be gede-gede,0,1.0,1,1
115,Tokoh-6,"['I Saa-sangkur', 'Saa-sangkur', 'I Siap Saa-sangkur', 'Siap I Saa-sangkur']",Protagonist,126, Ne I Siap Saa-sangkur mataluh emas,0,0.0,1,1
98,Tokoh-18,"['i dadeleg', 'i deleg', 'deleg']",Antagonist,109, Gelu lantas i deleg tur ngomong Yeh,0,1.0,1,1
17,Tokoh-1,"['Ni Jepun', 'Dadong Jepun', 'Dadong', 'Dong']",Protagonist,4, Jani Dadong Jepun idup padidiana tuara ngelah nyama kurnan tur pianak,0,0.0,1,1
53,Tokoh-1,"['punyan kepuh gede tur tegeh', 'I Kepuh', 'Kepuh']",Antagonist,44, Ditu lantas ia magook nyaga I Kepuh di bongkolne,0,0.0,1,1
97,Tokoh-8,['anake agung'],Antagonist,81, Mara keto bendu anake agung dening cetike kaaturang tra mandi,0,0.0,1,0
120,Tokoh-11,"['I Udang', 'udange']",Protagonist,110, Ngedikin ia I Yuyu kanti menek taine ketendasne sangkane kayang jani udange matai dipolone,0,0.0,1,0
80,Tokoh-2,"['I lutung', 'I Lutung']",Antagonist,6, I Lutung nyeri raosne bangras Ih Blatuk ngudiang iba ngukul bulus tingkah ibane ene ngerang gumine mebiayuban,0,0.0,1,1
34,Tokoh-8,"['manusa', 'manusane', 'I manusa']",Antagonist,29, Beneh suba iba dadi ngamah I manusa,0,1.0,1,1
53,Tokoh-1,"['punyan kepuh gede tur tegeh', 'I Kepuh', 'Kepuh']",Antagonist,6, Kepuh saking kaliwat kapiolasan icange nepukin cai,0,0.0,1,0
84,Tokoh-2,"['I kambing', 'kambing', 'I Kambing']",Antagonist,5, I Lutung munyinne getar nyauitin Kene ento kambing saluir edon iba ane ngelahang sekancan buah wake ane muponin,0,0.0,1,0
109,Tokoh-12,"['I Raksasa Baka', 'Raksasa Baka', 'I Raksasabaka', 'I Raksasa', 'Raksasa']",Protagonist,16, Sapuniki indike Desa Ekacakra kawawa antuk Raksasa Baka,0,0.0,1,1
96,Tokoh-1,"['Pan Angklung Gadang', 'Bapa Angklung Gadang', 'Pan Angklung Gadange', 'Angklung Gadang', 'I Angklung Gadang']",Antagonist,130, Lantas prajani Pan Angklung Gadang mungkah utangne di banjar sangkan buung madep umahne,0,0.0,1,1
27,Tokoh-1,"['I Belog', 'Belog']",Antagonist,91, Mara dingeha ban I Belog munyin kurenane buka keto kadena saja telin kurenanne anyud sada jengis ia minehin Yen saja anyud apa kone anggon nyanan Kacerita suba neked jumahne mencegan dogen I Belog saha nyemak sau tur malaib ngencolang ka tukade laut nyau di tebenan ia megat tukad tunian,0,-8.0,1,1
98,Tokoh-13,"['i bikul', 'bikul']",Protagonist,97, Ngomong lantas i meong beh bikul ulung bungkunge,0,1.0,1,0
85,Tokoh-2,"['I Kancil', 'Kancil', 'Cil']",Protagonist,25, Kenyel suba I Kancil mangantiang,0,0.0,1,1
29,Tokoh-1,"['I Belog', 'Belog']",Antagonist,2, Sedek dina anu I Belog melali-lali ke desa len,0,-5.0,1,1
49,Tokoh-1,"['I Kecut', 'I kecut', 'Kecut']",Antagonist,49, Sesubane nimba yeh ditu lantas I Dadong tuludanga baan I Kecut ngantos ulung turin mati,0,-4.0,1,1
32,Tokoh-2,"['Semal', 'I Semal']",Antagonist,35, Kereka jani teken I Semal I Bikul makecos menek balok peneteh jedinge sogoka kanti ulung meketampwang,0,0.0,1,1
17,Tokoh-3,"['anak muani bajang', 'anake bajang ento', 'anake muani ento', 'Anake muani ento', 'anake ento', 'anak bajang ento', 'anake bajang ene', 'anak bajange ento', 'anak bajang', 'anake']",Protagonist,87, Pipis enu dadi alih eda kanti anake bajang ene mati ulian seduk,0,-2.0,1,1
12,Tokoh-4,"['Anak Agung', 'Anake Agung', 'Ida Anake Agung', 'Ratu Anak Agung', 'Ratu Dewa Agung', 'Ratu Dewa Anak Agung', 'Anake agung', 'Ida Anak Agung', 'anake agung']",Protagonist,127, Tan cerita suba neked di puri katurang lantas teken Ida Anake Agung Inggih Ratu Dewa Anak Agung puniki lelipi,0,0.0,1,1
105,Tokoh-16,"['I Rangsasam I rangsasa', 'I Rangsasane']",Antagonist,252, Ditu lantas tunjel ida bangken I Rangsasane,0,0.0,1,0
28,Tokoh-1,"['I Belog', 'Belog']",Protagonist,41, Jag sepanan ia negen eduke ento sawireh kendel atinne I Belog suba mati amah macan buin besik nyeh atinne bakal sarap macan cara I Belog,0,-14.0,1,1
16,Tokoh-7,['I Kedis Cangak'],Protagonist,52, Nanging tusing jalanina sawireh I Kedis Cangak pasti elah ngelidin tur makeber tegeh,0,1.0,1,0
99,Tokoh-14,"['bikule', 'bikul', 'I bikul', 'bikule totonan', 'bikul', 'bikule ento']",Antagonist,50, Denig iya gedeg cicinge meyonge miwah bikule tusing bange ngamah kanti berag gati,0,1.0,1,0
56,Tokoh-1,['I Lacur'],Protagonist,24, Makelo-kelo I Lacur nau pesan mondok di pondokne Ki Dukuh Sakti,0,2.0,1,0
72,Tokoh-1,"['I Ubuh', 'U-buh', 'Ubuh']",Protagonist,45, I Ubuh ngwalek nganggar madik,0,0.0,1,1
10,Tokoh-1,"['maharaja Pretu', 'Maharaja Pretu', 'Maharaja']",Protagonist,33, Jani Maharaja Pretu nunas ica ring Ida Batari Sri mangda kapicayang bibit padi catur warna,0,0.0,1,1
97,Tokoh-1,"['Pan Balang Tamak', 'Pan Balang Tamake']",Antagonist,46, Ditu koang-koang cicingne ngengsut tuara bisa tuun tra bisa menek laut Pan Balang Tamak masaut Ih jero desa tingalin cicing tiange ngraras ka punyan ketkete,0,0.0,1,0
80,Tokoh-7,"['I Beduda', 'beduda']",Antagonist,17, Awinang titang ileh-ileh makta api santukan I Beduda sadina-dina ngai bang-bang ring margi-margine yan titian nenten makta suluh sinah titian macelempung kebang-bange,0,0.0,1,1
113,Tokoh-11,"['Ida Sang Maharesi', 'Ida Sang Resi', 'ida sang maharesi']",Protagonist,37, Punika mawinan nenten wenten pakewuh malih mawesana ledang tur langgeng Ida Sang Maharesi ngamargiang oma yadnya,0,0.0,1,1
117,Tokoh-1,"['I Ketimun Mas', 'Ketimun Mas']",Protagonist,6, Mabesen ia teken panakne kene Cening cening Ketimun Mas meme bakal luas ka peken,0,0.0,1,0
116,Tokoh-1,"['I Siap Selem', 'I Siap selem', 'Siap Selem']",Protagonist,1,Ada katuturan satua I Siap Selem ngelah pianak pepitu,0,0.0,1,1
17,Tokoh-1,"['Ni Jepun', 'Dadong Jepun', 'Dadong', 'Dong']",Protagonist,116, Di puri Dadong Jepun ngayah dadi juru empu putran sang Natha Ratu sane kari alit,0,4.0,1,1
12,Tokoh-4,"['Anak Agung', 'Anake Agung', 'Ida Anake Agung', 'Ratu Anak Agung', 'Ratu Dewa Agung', 'Ratu Dewa Anak Agung', 'Anake agung', 'Ida Anak Agung', 'anake agung']",Protagonist,133, Sasampune sami rauh tur pada sregep ngaba sanjata lantas mamargi Ida Anake Agung ngalinggihin jaran,0,0.0,1,1
20,Tokoh-13,"['raden galuh', 'Raden Galuh', 'Raden Galuh Pitu', 'galuh pepitu', 'Galuh Pitu', 'Ida Raden Galuh', 'Raden Galuh pitu', 'galuh pitu punika', 'Raden Galuh ajaka papitu', 'Raden Galuh makasami', 'Raden Galuh Pitu makasami']",Antagonist,85, Raden Galuh pitu ngenggalang tuwun uling punyan bingine,0,0.0,1,1
71,Tokoh-2,"['kurenane', 'Kurenane']",Protagonist,12, Keto pabesen I Pudak teken kurenane nyak kone ane luh ngidepang,0,0.0,1,1
114,Tokoh-1,"['I Semut Api', 'Semut Api']",Antagonist,27, I Semut Api masih tusing nyak ngalah,0,0.0,1,1
53,Tokoh-5,"['Krama desa Mandara Giri', 'krama desane', 'para krama desane']",Protagonist,66, Rame-rame lantas para krama desane nyorjor ka gook I Lelipine,0,0.0,1,1
14,Tokoh-2,['Ni Badung'],Protagonist,8, Sedek dina anu kaceritayang Ni Badung malih luas ke bete ngarereh saang,0,0.0,1,0
42,Tokoh-5,"['I juru pikat', 'I Juru pikat']",Protagonist,52, Lantas I juru pikat nutugang matikap,0,0.0,1,1
21,Tokoh-1,['I Getap'],Protagonist,5, Sengap paling I Getap ngentasin rurung tegale sepi merasa ia ada anak nutugin,0,0.0,1,0
64,Tokoh-2,"['I Kekua', 'Kekua']",Protagonist,18, Lamun cai tusing mati ulian kena api saja cai sakti Icang konden karesep baan munyin caine Tung Kene Kekua ditu di tengah alase ada semer tuh tusing misi yeh,0,-2.0,1,0
91,Tokoh-2,['Ni Kesuna'],Antagonist,25, Krana ento lantas Ni Kesuna ngorahin memenne nigtig ukudane apang kanti babak belur,0,0.0,1,0
93,Tokoh-2,"['sang prabu', 'ida sang prabu', 'Sang prabu', 'prabu']",Protagonist,22, Sausan ajine marityaksayang punika tumuli Ni Diah Tantri matur pinunas mangda dane katur ring sang prabu,0,4.0,1,1
94,Tokoh-2,"['Ida Raden Galuh Daha', 'Ida Raden Galuh', 'Raden Galuh', 'Ida Raden Gal uh', 'I Galuh Daha', 'Cening Nanak Galuh']",Protagonist,27, kacerita jani Men Bekung nikaanga tangkil ka puri teken Raden Galuh apang nguningang dewekne ngelah tumin tua madan Ni Dukun Sakti,0,2.0,1,0
96,Tokoh-10,"['cicingne', 'cicing', 'Cicingne']",Antagonist,82, Ditu I Wayan Sebetan sumingkin mraras ningtingang ikut cicingne,0,0.0,1,1
62,Tokoh-3,"['Sang Garuda', 'Garuda', 'Dewa Sang Garuda']",Protagonist,13, Prajani makeber Sang Garuda ke suargan,0,0.0,1,1
37,Tokoh-1,"['I Cicing Gudig', 'Cicing Gudig', 'Cicing gudig']",Antagonist,41, Reh Cicing Gudig kasengguh Raden Mantri makesiar kone keneh wang jerone makejang,0,0.0,1,1
72,Tokoh-1,"['I Ubuh', 'U-buh', 'Ubuh']",Protagonist,61, Ubuh kema cai mulih kai masih lakar mulih Keto kone panyuud munyin tonyane ento,0,0.0,1,0
108,Tokoh-5,"['panjake', 'ipanjak', 'I panjak', 'panjak Medang Kemulan']",Protagonist,21, Kakaonannyane nenten sios nadah jatma pinaka ulamnyane ri tatkala ipanjak ngaturang caru,0,0.0,1,0
23,Tokoh-2,['I Balu Kanginan'],Antagonist,55, Telah rasa suba galahe makelid sawireh I Balu Kanginan tusing nyidang ngulihang baasne,0,0.0,1,0
