story_id,person,aliases,type,sentence_id,text,mention_count,word_count,text_prev,text_next,bert_context,is_primary_in_sentence
42,Tokoh-3,"['I Donglen', 'Gede Donglen']",Protagonist,47,,0,44.0,,,,0
42,Tokoh-3,"['I Donglen', 'Gede Donglen']",Protagonist,50,,0,44.0,,,,0
42,Tokoh-3,"['I Donglen', 'Gede Donglen']",Protagonist,53,,0,44.0,,,,0
42,Tokoh-3,"['I Donglen', 'Gede Donglen']",Protagonist,65,,0,44.0,,,,0
42,Tokoh-3,"['I Donglen', 'Gede Donglen']",Protagonist,67,,0,44.0,,,,0
42,Tokoh-3,"['I Donglen', 'Gede Donglen']",Protagonist,68,,0,44.0,,,,0
42,Tokoh-3,"['I Donglen', 'Gede Donglen']",Protagonist,71,,0,44.0,,,,0
42,Tokoh-3,"['I Donglen', 'Gede Donglen']",Protagonist,72,,0,44.0,,,,0
42,Tokoh-3,"['I Donglen', 'Gede Donglen']",Protagonist,75,,0,44.0,,,,0
42,Tokoh-3,"['I Donglen', 'Gede Donglen']",Protagonist,77,,0,44.0,,,,0
42,Tokoh-3,"['I Donglen', 'Gede Donglen']",Protagonist,78,,0,44.0,,,,0
42,Tokoh-3,"['I Donglen', 'Gede Donglen']",Protagonist,80,,0,44.0,,,,0
42,Tokoh-3,"['I Donglen', 'Gede Donglen']",Protagonist,81,,0,44.0,,,,0
42,Tokoh-3,"['I Donglen', 'Gede Donglen']",Protagonist,88,,0,44.0,,,,0
42,Tokoh-3,"['I Donglen', 'Gede Donglen']",Protagonist,99,,0,44.0,,,,0
42,Tokoh-3,"['I Donglen', 'Gede Donglen']",Protagonist,102,,0,44.0,,,,0
42,Tokoh-3,"['I Donglen', 'Gede Donglen']",Protagonist,104,,0,44.0,,,,0
42,Tokoh-3,"['I Donglen', 'Gede Donglen']",Protagonist,108,,0,44.0,,,,0
42,Tokoh-3,"['I Donglen', 'Gede Donglen']",Protagonist,117,,0,44.0,,,,0
42,Tokoh-3,"['I Donglen', 'Gede Donglen']",Protagonist,122,,0,44.0,,,,0
42,Tokoh-3,"['I Donglen', 'Gede Donglen']",Protagonist,129,,0,44.0,,,,0
42,Tokoh-3,"['I Donglen', 'Gede Donglen']",Protagonist,130,,0,44.0,,,,0
42,Tokoh-3,"['I Donglen', 'Gede Donglen']",Protagonist,134,,0,44.0,,,,0
42,Tokoh-3,"['I Donglen', 'Gede Donglen']",Protagonist,135,,0,44.0,,,,0
42,Tokoh-3,"['I Donglen', 'Gede Donglen']",Protagonist,136,,0,44.0,,,,0
42,Tokoh-3,"['I Donglen', 'Gede Donglen']",Protagonist,140,,0,44.0,,,,0
42,Tokoh-3,"['I Donglen', 'Gede Donglen']",Protagonist,141,,0,44.0,,,,0
42,Tokoh-3,"['I Donglen', 'Gede Donglen']",Protagonist,144,,0,44.0,,,,0
42,Tokoh-3,"['I Donglen', 'Gede Donglen']",Protagonist,150,,0,44.0,,,,0
42,Tokoh-3,"['I Donglen', 'Gede Donglen']",Protagonist,151,,0,44.0,,,,0
42,Tokoh-3,"['I Donglen', 'Gede Donglen']",Protagonist,152,,0,44.0,,,,0
42,Tokoh-4,"['beline', 'Beli', 'beli']",Protagonist,22,,5,0.0,,,,0
42,Tokoh-4,"['beline', 'Beli', 'beli']",Protagonist,25,,5,0.0,,,,0
42,Tokoh-4,"['beline', 'Beli', 'beli']",Protagonist,29,,5,0.0,,,,0
42,Tokoh-4,"['beline', 'Beli', 'beli']",Protagonist,55,,5,0.0,,,,0
42,Tokoh-4,"['beline', 'Beli', 'beli']",Protagonist,63,,5,0.0,,,,0
42,Tokoh-4,"['beline', 'Beli', 'beli']",Protagonist,131,,5,0.0,,,,0
42,Tokoh-5,"['I juru pikat', 'I Juru pikat']",Protagonist,45,,0,0.0,,,,0
42,Tokoh-5,"['I juru pikat', 'I Juru pikat']",Protagonist,50,,0,0.0,,,,0
42,Tokoh-5,"['I juru pikat', 'I Juru pikat']",Protagonist,52,,0,0.0,,,,0
42,Tokoh-5,"['I juru pikat', 'I Juru pikat']",Protagonist,64,,0,0.0,,,,0
42,Tokoh-5,"['I juru pikat', 'I Juru pikat']",Protagonist,66,,0,0.0,,,,0
42,Tokoh-5,"['I juru pikat', 'I Juru pikat']",Protagonist,69,,0,0.0,,,,0
42,Tokoh-5,"['I juru pikat', 'I Juru pikat']",Protagonist,70,,0,0.0,,,,0
42,Tokoh-5,"['I juru pikat', 'I Juru pikat']",Protagonist,71,,0,0.0,,,,0
42,Tokoh-6,"['kedis curik lue muani', 'I Curik ane muani', 'curike ane luane', 'curike ane muani', 'jrone kedis curik', 'jrone', 'kedise', 'I kedis curik']",Protagonist,105,,0,0.0,,,,0
42,Tokoh-6,"['kedis curik lue muani', 'I Curik ane muani', 'curike ane luane', 'curike ane muani', 'jrone kedis curik', 'jrone', 'kedise', 'I kedis curik']",Protagonist,107,,0,0.0,,,,0
42,Tokoh-6,"['kedis curik lue muani', 'I Curik ane muani', 'curike ane luane', 'curike ane muani', 'jrone kedis curik', 'jrone', 'kedise', 'I kedis curik']",Protagonist,110,,0,0.0,,,,0
42,Tokoh-6,"['kedis curik lue muani', 'I Curik ane muani', 'curike ane luane', 'curike ane muani', 'jrone kedis curik', 'jrone', 'kedise', 'I kedis curik']",Protagonist,118,,0,0.0,,,,0
42,Tokoh-6,"['kedis curik lue muani', 'I Curik ane muani', 'curike ane luane', 'curike ane muani', 'jrone kedis curik', 'jrone', 'kedise', 'I kedis curik']",Protagonist,121,,0,0.0,,,,0
42,Tokoh-6,"['kedis curik lue muani', 'I Curik ane muani', 'curike ane luane', 'curike ane muani', 'jrone kedis curik', 'jrone', 'kedise', 'I kedis curik']",Protagonist,152,,0,0.0,,,,0
44,Tokoh-1,"['i empas luh muani', 'I Empas ajaka dadua luh muani', 'empas ajak dadua', 'I Empas ajaka dadua', 'I Empas makadadua', 'empase ajak dadua']",Antagonist,1,Kacerita di Desa Keladian ada anak muani maadan I Celempung .,0,106.0,,Ia ngelah kurenan maadan Ni Gadung .,[SEP] Kacerita di Desa Keladian ada anak muani maadan I Celempung . [SEP] Ia ngelah kurenan maadan Ni Gadung .,0
44,Tokoh-1,"['i empas luh muani', 'I Empas ajaka dadua luh muani', 'empas ajak dadua', 'I Empas ajaka dadua', 'I Empas makadadua', 'empase ajak dadua']",Antagonist,28,Sakewanten nenten ja sami prasida tiang naur .,0,106.0,Titiang wawu pesan polih nyelang jinah .,Sane mangkin tiang naur wantah satak rupiah .,Titiang wawu pesan polih nyelang jinah . [SEP] Sakewanten nenten ja sami prasida tiang naur . [SEP] Sane mangkin tiang naur wantah satak rupiah .,0
44,Tokoh-1,"['i empas luh muani', 'I Empas ajaka dadua luh muani', 'empas ajak dadua', 'I Empas ajaka dadua', 'I Empas makadadua', 'empase ajak dadua']",Antagonist,31,Satmaka tiang nyelang teken jro kelian .,0,106.0,Sane malih siu nanggu domas mangda jro kelian naurang tiang dumun .,Niki kuluk tiange anggen boreh keto I Celempung matur teken jro kelian ane kadingehang teken para krama banjara makejang .,Sane malih siu nanggu domas mangda jro kelian naurang tiang dumun . [SEP] Satmaka tiang nyelang teken jro kelian . [SEP] Niki kuluk tiange anggen boreh keto I Celempung matur teken jro kelian ane kadingehang teken para krama banjara makejang .,0
44,Tokoh-1,"['i empas luh muani', 'I Empas ajaka dadua luh muani', 'empas ajak dadua', 'I Empas ajaka dadua', 'I Empas makadadua', 'empase ajak dadua']",Antagonist,37,Sampunang ngandika sakadi punika jro kelian .,0,106.0,Konden buin ia nagih ngamah sabilang wai keto panikan jro kelian marep I Celempung .,Sapuniki jro kelian cicing tiang punika boya ja cicing awag-awagan .,Konden buin ia nagih ngamah sabilang wai keto panikan jro kelian marep I Celempung . [SEP] Sampunang ngandika sakadi punika jro kelian . [SEP] Sapuniki jro kelian cicing tiang punika boya ja cicing awag-awagan .,0
44,Tokoh-1,"['i empas luh muani', 'I Empas ajaka dadua luh muani', 'empas ajak dadua', 'I Empas ajaka dadua', 'I Empas makadadua', 'empase ajak dadua']",Antagonist,40,Kewala dugase ento jro kelian sing ja nyadin munyine I Celempung .,0,106.0,Cicing titiange puniki prasida masuang pipis sabilang semengan keto I Celempung mamunyi di arep krama banjare makejang .,Jro kelian lantas ngandika Nah yan saja buka munyin caine tegarang cai ngorahin apang cicing caine masuang pipis .,Cicing titiange puniki prasida masuang pipis sabilang semengan keto I Celempung mamunyi di arep krama banjare makejang . [SEP] Kewala dugase ento jro kelian sing ja nyadin munyine I Celempung . [SEP] Jro kelian lantas ngandika Nah yan saja buka munyin caine tegarang cai ngorahin apang cicing caine masuang pipis .,0
44,Tokoh-1,"['i empas luh muani', 'I Empas ajaka dadua luh muani', 'empas ajak dadua', 'I Empas ajaka dadua', 'I Empas makadadua', 'empase ajak dadua']",Antagonist,43,Jro kelian lantas ngorahin krama banjar makejang apang nyaksiang pamunyin tur nelokin cicingne I Celempung ane bisa masuang pipis .,0,106.0,Yan saja buka munyin caine icang ngemang cai nganggeh papeson di banjar .,Disubane makejang pada makumpul ditu I Celempung masuang dayane ane lengit .,Yan saja buka munyin caine icang ngemang cai nganggeh papeson di banjar . [SEP] Jro kelian lantas ngorahin krama banjar makejang apang nyaksiang pamunyin tur nelokin cicingne I Celempung ane bisa masuang pipis . [SEP] Disubane makejang pada makumpul ditu I Celempung masuang dayane ane lengit .,0
44,Tokoh-1,"['i empas luh muani', 'I Empas ajaka dadua luh muani', 'empas ajak dadua', 'I Empas ajaka dadua', 'I Empas makadadua', 'empase ajak dadua']",Antagonist,55,Nah kacerita jani karya di banjar suba suud makejang suba pada masuang pipis .,0,106.0,Kenehne jro kelian apang liu cicinge nyidang masuang pipis .,Makejang suba pada ngayah .,Kenehne jro kelian apang liu cicinge nyidang masuang pipis . [SEP] Nah kacerita jani karya di banjar suba suud makejang suba pada masuang pipis . [SEP] Makejang suba pada ngayah .,0
44,Tokoh-1,"['i empas luh muani', 'I Empas ajaka dadua luh muani', 'empas ajak dadua', 'I Empas ajaka dadua', 'I Empas makadadua', 'empase ajak dadua']",Antagonist,58,Ia suba dot pesan masuang pipis liu uling jit cicinge totonan .,0,106.0,Jro kelian ngenggalang mulih uling di bale banjar .,Jro kelian suba ngaat kenehne apang enggal dadi anak sugih maliah tusing kuangan apa .,Jro kelian ngenggalang mulih uling di bale banjar . [SEP] Ia suba dot pesan masuang pipis liu uling jit cicinge totonan . [SEP] Jro kelian suba ngaat kenehne apang enggal dadi anak sugih maliah tusing kuangan apa .,0
44,Tokoh-1,"['i empas luh muani', 'I Empas ajaka dadua luh muani', 'empas ajak dadua', 'I Empas ajaka dadua', 'I Empas makadadua', 'empase ajak dadua']",Antagonist,59,Jro kelian suba ngaat kenehne apang enggal dadi anak sugih maliah tusing kuangan apa .,0,106.0,Ia suba dot pesan masuang pipis liu uling jit cicinge totonan .,Anteg jumahne cicingne baangina ngamah kanti betek basangne gede nyantung .,Ia suba dot pesan masuang pipis liu uling jit cicinge totonan . [SEP] Jro kelian suba ngaat kenehne apang enggal dadi anak sugih maliah tusing kuangan apa . [SEP] Anteg jumahne cicingne baangina ngamah kanti betek basangne gede nyantung .,0
44,Tokoh-2,"['Beli', 'Beli Empas', 'Beline']",Protagonist,2,Ia ngelah kurenan maadan Ni Gadung .,0,197.0,Kacerita di Desa Keladian ada anak muani maadan I Celempung .,Suba makelo makurenan I Celempung tekening Ni Gadung tusing ngelah pianak .,Kacerita di Desa Keladian ada anak muani maadan I Celempung . [SEP] Ia ngelah kurenan maadan Ni Gadung . [SEP] Suba makelo makurenan I Celempung tekening Ni Gadung tusing ngelah pianak .,0
44,Tokoh-2,"['Beli', 'Beli Empas', 'Beline']",Protagonist,4,Ia jenek di sisin alase idup padaduanan sawireh tusing ngelah sentana .,0,197.0,Suba makelo makurenan I Celempung tekening Ni Gadung tusing ngelah pianak .,Yadiastun tiwas tur balu ipun makadadua tusing taen maselselan nyalanang idupne .,Suba makelo makurenan I Celempung tekening Ni Gadung tusing ngelah pianak . [SEP] Ia jenek di sisin alase idup padaduanan sawireh tusing ngelah sentana . [SEP] Yadiastun tiwas tur balu ipun makadadua tusing taen maselselan nyalanang idupne .,0
44,Tokoh-2,"['Beli', 'Beli Empas', 'Beline']",Protagonist,6,Sedek dina anu desane ngwangun karya .,0,197.0,Yadiastun tiwas tur balu ipun makadadua tusing taen maselselan nyalanang idupne .,Kelian banjar nguduhang juru arahe mapangarah ka soang-soang krama galah buin mani lakar sangkep di bale banjar .,Yadiastun tiwas tur balu ipun makadadua tusing taen maselselan nyalanang idupne . [SEP] Sedek dina anu desane ngwangun karya . [SEP] Kelian banjar nguduhang juru arahe mapangarah ka soang-soang krama galah buin mani lakar sangkep di bale banjar .,0
44,Tokoh-2,"['Beli', 'Beli Empas', 'Beline']",Protagonist,11,Tusing ada ngugu kerana ia tusing ngelah sekaya ane seken keto masih tusing ngelah berana anggon wala .,0,197.0,Pasti suba tusing guguna teken krama banjara yening ia nyilih pipis .,Ia kaliwat tiwas kadirasa baas lakar jakan buin mani ngu ngalih jani .,Pasti suba tusing guguna teken krama banjara yening ia nyilih pipis . [SEP] Tusing ada ngugu kerana ia tusing ngelah sekaya ane seken keto masih tusing ngelah berana anggon wala . [SEP] Ia kaliwat tiwas kadirasa baas lakar jakan buin mani ngu ngalih jani .,0
44,Tokoh-2,"['Beli', 'Beli Empas', 'Beline']",Protagonist,16,Cicinge lakar anggon jaminan to aturang ka bale banjar .,0,197.0,Da sebet Luh buin mani pastika bli suba ngelah pipis anggon mayah papeson di banjar .,Kewala satonden ento iraga apang tetep masih nyilih pipis malu limang atus rupiah apang ada anggon catu mayah di banjar .,Da sebet Luh buin mani pastika bli suba ngelah pipis anggon mayah papeson di banjar . [SEP] Cicinge lakar anggon jaminan to aturang ka bale banjar . [SEP] Kewala satonden ento iraga apang tetep masih nyilih pipis malu limang atus rupiah apang ada anggon catu mayah di banjar .,0
44,Tokoh-2,"['Beli', 'Beli Empas', 'Beline']",Protagonist,22,Kewala ia tusing ada ngenah .,0,197.0,Kelian banjar nyambat adane I Celempung .,Tusing ada akijapan barong saget I Celempung suba teka ka bale banjar nyangkol kuluk poleng .,Kelian banjar nyambat adane I Celempung . [SEP] Kewala ia tusing ada ngenah . [SEP] Tusing ada akijapan barong saget I Celempung suba teka ka bale banjar nyangkol kuluk poleng .,0
44,Tokoh-2,"['Beli', 'Beli Empas', 'Beline']",Protagonist,25,Makejang anake ngerimik To ngudiang I Celempung sangkep nyangkol kuluk jeg soleh gen tingkahne mabet paling saying tekening buron gen agemne .,0,197.0,Kuluke ento adanina I Anggrek .,I Celempung lantas matur tekening Jro Kelian Banjar Nawegang titiang jro kelian titiang nunas ampura santukan tiang kadat rauh .,Kuluke ento adanina I Anggrek . [SEP] Makejang anake ngerimik To ngudiang I Celempung sangkep nyangkol kuluk jeg soleh gen tingkahne mabet paling saying tekening buron gen agemne . [SEP] I Celempung lantas matur tekening Jro Kelian Banjar Nawegang titiang jro kelian titiang nunas ampura santukan tiang kadat rauh .,0
44,Tokoh-2,"['Beli', 'Beli Empas', 'Beline']",Protagonist,26,I Celempung lantas matur tekening Jro Kelian Banjar Nawegang titiang jro kelian titiang nunas ampura santukan tiang kadat rauh .,0,197.0,Makejang anake ngerimik To ngudiang I Celempung sangkep nyangkol kuluk jeg soleh gen tingkahne mabet paling saying tekening buron gen agemne .,Titiang wawu pesan polih nyelang jinah .,Makejang anake ngerimik To ngudiang I Celempung sangkep nyangkol kuluk jeg soleh gen tingkahne mabet paling saying tekening buron gen agemne . [SEP] I Celempung lantas matur tekening Jro Kelian Banjar Nawegang titiang jro kelian titiang nunas ampura santukan tiang kadat rauh . [SEP] Titiang wawu pesan polih nyelang jinah .,0
44,Tokoh-2,"['Beli', 'Beli Empas', 'Beline']",Protagonist,28,Sakewanten nenten ja sami prasida tiang naur .,0,197.0,Titiang wawu pesan polih nyelang jinah .,Sane mangkin tiang naur wantah satak rupiah .,Titiang wawu pesan polih nyelang jinah . [SEP] Sakewanten nenten ja sami prasida tiang naur . [SEP] Sane mangkin tiang naur wantah satak rupiah .,0
44,Tokoh-2,"['Beli', 'Beli Empas', 'Beline']",Protagonist,30,Sane malih siu nanggu domas mangda jro kelian naurang tiang dumun .,0,197.0,Sane mangkin tiang naur wantah satak rupiah .,Satmaka tiang nyelang teken jro kelian .,Sane mangkin tiang naur wantah satak rupiah . [SEP] Sane malih siu nanggu domas mangda jro kelian naurang tiang dumun . [SEP] Satmaka tiang nyelang teken jro kelian .,0
44,Tokoh-2,"['Beli', 'Beli Empas', 'Beline']",Protagonist,31,Satmaka tiang nyelang teken jro kelian .,0,197.0,Sane malih siu nanggu domas mangda jro kelian naurang tiang dumun .,Niki kuluk tiange anggen boreh keto I Celempung matur teken jro kelian ane kadingehang teken para krama banjara makejang .,Sane malih siu nanggu domas mangda jro kelian naurang tiang dumun . [SEP] Satmaka tiang nyelang teken jro kelian . [SEP] Niki kuluk tiange anggen boreh keto I Celempung matur teken jro kelian ane kadingehang teken para krama banjara makejang .,0
44,Tokoh-2,"['Beli', 'Beli Empas', 'Beline']",Protagonist,37,Sampunang ngandika sakadi punika jro kelian .,0,197.0,Konden buin ia nagih ngamah sabilang wai keto panikan jro kelian marep I Celempung .,Sapuniki jro kelian cicing tiang punika boya ja cicing awag-awagan .,Konden buin ia nagih ngamah sabilang wai keto panikan jro kelian marep I Celempung . [SEP] Sampunang ngandika sakadi punika jro kelian . [SEP] Sapuniki jro kelian cicing tiang punika boya ja cicing awag-awagan .,0
44,Tokoh-2,"['Beli', 'Beli Empas', 'Beline']",Protagonist,39,Cicing titiange puniki prasida masuang pipis sabilang semengan keto I Celempung mamunyi di arep krama banjare makejang .,0,197.0,Sapuniki jro kelian cicing tiang punika boya ja cicing awag-awagan .,Kewala dugase ento jro kelian sing ja nyadin munyine I Celempung .,Sapuniki jro kelian cicing tiang punika boya ja cicing awag-awagan . [SEP] Cicing titiange puniki prasida masuang pipis sabilang semengan keto I Celempung mamunyi di arep krama banjare makejang . [SEP] Kewala dugase ento jro kelian sing ja nyadin munyine I Celempung .,0
44,Tokoh-2,"['Beli', 'Beli Empas', 'Beline']",Protagonist,41,Jro kelian lantas ngandika Nah yan saja buka munyin caine tegarang cai ngorahin apang cicing caine masuang pipis .,0,197.0,Kewala dugase ento jro kelian sing ja nyadin munyine I Celempung .,Yan saja buka munyin caine icang ngemang cai nganggeh papeson di banjar .,Kewala dugase ento jro kelian sing ja nyadin munyine I Celempung . [SEP] Jro kelian lantas ngandika Nah yan saja buka munyin caine tegarang cai ngorahin apang cicing caine masuang pipis . [SEP] Yan saja buka munyin caine icang ngemang cai nganggeh papeson di banjar .,0
44,Tokoh-2,"['Beli', 'Beli Empas', 'Beline']",Protagonist,59,Jro kelian suba ngaat kenehne apang enggal dadi anak sugih maliah tusing kuangan apa .,0,197.0,Ia suba dot pesan masuang pipis liu uling jit cicinge totonan .,Anteg jumahne cicingne baangina ngamah kanti betek basangne gede nyantung .,Ia suba dot pesan masuang pipis liu uling jit cicinge totonan . [SEP] Jro kelian suba ngaat kenehne apang enggal dadi anak sugih maliah tusing kuangan apa . [SEP] Anteg jumahne cicingne baangina ngamah kanti betek basangne gede nyantung .,0
44,Tokoh-2,"['Beli', 'Beli Empas', 'Beline']",Protagonist,63,Saup sangkole cicinge totonan tur isepe jit cicingne .,0,197.0,Liu pesan nyama brayane mapunduh lakar mabalih jro kelian ngisep pipis uling jit cicingne .,Bes sanget baana ngisep jit cicingne nganti sakit jitne buin pecike basangne .,Liu pesan nyama brayane mapunduh lakar mabalih jro kelian ngisep pipis uling jit cicingne . [SEP] Saup sangkole cicinge totonan tur isepe jit cicingne . [SEP] Bes sanget baana ngisep jit cicingne nganti sakit jitne buin pecike basangne .,0
44,Tokoh-3,"['empase ane lua', 'empas lua', 'Empas Lua', 'i empas lua', 'I Empas lua', 'Luh', 'empase luh']",Protagonist,2,Ia ngelah kurenan maadan Ni Gadung .,1,137.0,Kacerita di Desa Keladian ada anak muani maadan I Celempung .,Suba makelo makurenan I Celempung tekening Ni Gadung tusing ngelah pianak .,Kacerita di Desa Keladian ada anak muani maadan I Celempung . [SEP] Ia ngelah kurenan maadan Ni Gadung . [SEP] Suba makelo makurenan I Celempung tekening Ni Gadung tusing ngelah pianak .,0
44,Tokoh-3,"['empase ane lua', 'empas lua', 'Empas Lua', 'i empas lua', 'I Empas lua', 'Luh', 'empase luh']",Protagonist,3,Suba makelo makurenan I Celempung tekening Ni Gadung tusing ngelah pianak .,1,137.0,Ia ngelah kurenan maadan Ni Gadung .,Ia jenek di sisin alase idup padaduanan sawireh tusing ngelah sentana .,Ia ngelah kurenan maadan Ni Gadung . [SEP] Suba makelo makurenan I Celempung tekening Ni Gadung tusing ngelah pianak . [SEP] Ia jenek di sisin alase idup padaduanan sawireh tusing ngelah sentana .,0
44,Tokoh-3,"['empase ane lua', 'empas lua', 'Empas Lua', 'i empas lua', 'I Empas lua', 'Luh', 'empase luh']",Protagonist,7,Kelian banjar nguduhang juru arahe mapangarah ka soang-soang krama galah buin mani lakar sangkep di bale banjar .,1,137.0,Sedek dina anu desane ngwangun karya .,Di sangkepe apisanan mayah pesonpeson duang tali rupiah .,Sedek dina anu desane ngwangun karya . [SEP] Kelian banjar nguduhang juru arahe mapangarah ka soang-soang krama galah buin mani lakar sangkep di bale banjar . [SEP] Di sangkepe apisanan mayah pesonpeson duang tali rupiah .,0
44,Tokoh-3,"['empase ane lua', 'empas lua', 'Empas Lua', 'i empas lua', 'I Empas lua', 'Luh', 'empase luh']",Protagonist,8,Di sangkepe apisanan mayah pesonpeson duang tali rupiah .,1,137.0,Kelian banjar nguduhang juru arahe mapangarah ka soang-soang krama galah buin mani lakar sangkep di bale banjar .,Ningeh pangarah buka keto I Celempung mapineh-pineh lakar nyilih pipis .,Kelian banjar nguduhang juru arahe mapangarah ka soang-soang krama galah buin mani lakar sangkep di bale banjar . [SEP] Di sangkepe apisanan mayah pesonpeson duang tali rupiah . [SEP] Ningeh pangarah buka keto I Celempung mapineh-pineh lakar nyilih pipis .,0
44,Tokoh-3,"['empase ane lua', 'empas lua', 'Empas Lua', 'i empas lua', 'I Empas lua', 'Luh', 'empase luh']",Protagonist,12,Ia kaliwat tiwas kadirasa baas lakar jakan buin mani ngu ngalih jani .,1,137.0,Tusing ada ngugu kerana ia tusing ngelah sekaya ane seken keto masih tusing ngelah berana anggon wala .,Nah keto nyen lacurne I Celempung masomahan ajak Ni Gadung .,Tusing ada ngugu kerana ia tusing ngelah sekaya ane seken keto masih tusing ngelah berana anggon wala . [SEP] Ia kaliwat tiwas kadirasa baas lakar jakan buin mani ngu ngalih jani . [SEP] Nah keto nyen lacurne I Celempung masomahan ajak Ni Gadung .,0
44,Tokoh-3,"['empase ane lua', 'empas lua', 'Empas Lua', 'i empas lua', 'I Empas lua', 'Luh', 'empase luh']",Protagonist,21,Kelian banjar nyambat adane I Celempung .,1,137.0,I Celempung konden mayah dugase ento .,Kewala ia tusing ada ngenah .,I Celempung konden mayah dugase ento . [SEP] Kelian banjar nyambat adane I Celempung . [SEP] Kewala ia tusing ada ngenah .,0
44,Tokoh-3,"['empase ane lua', 'empas lua', 'Empas Lua', 'i empas lua', 'I Empas lua', 'Luh', 'empase luh']",Protagonist,23,Tusing ada akijapan barong saget I Celempung suba teka ka bale banjar nyangkol kuluk poleng .,1,137.0,Kewala ia tusing ada ngenah .,Kuluke ento adanina I Anggrek .,Kewala ia tusing ada ngenah . [SEP] Tusing ada akijapan barong saget I Celempung suba teka ka bale banjar nyangkol kuluk poleng . [SEP] Kuluke ento adanina I Anggrek .,0
44,Tokoh-3,"['empase ane lua', 'empas lua', 'Empas Lua', 'i empas lua', 'I Empas lua', 'Luh', 'empase luh']",Protagonist,26,I Celempung lantas matur tekening Jro Kelian Banjar Nawegang titiang jro kelian titiang nunas ampura santukan tiang kadat rauh .,1,137.0,Makejang anake ngerimik To ngudiang I Celempung sangkep nyangkol kuluk jeg soleh gen tingkahne mabet paling saying tekening buron gen agemne .,Titiang wawu pesan polih nyelang jinah .,Makejang anake ngerimik To ngudiang I Celempung sangkep nyangkol kuluk jeg soleh gen tingkahne mabet paling saying tekening buron gen agemne . [SEP] I Celempung lantas matur tekening Jro Kelian Banjar Nawegang titiang jro kelian titiang nunas ampura santukan tiang kadat rauh . [SEP] Titiang wawu pesan polih nyelang jinah .,0
44,Tokoh-3,"['empase ane lua', 'empas lua', 'Empas Lua', 'i empas lua', 'I Empas lua', 'Luh', 'empase luh']",Protagonist,32,Niki kuluk tiange anggen boreh keto I Celempung matur teken jro kelian ane kadingehang teken para krama banjara makejang .,1,137.0,Satmaka tiang nyelang teken jro kelian .,Ditu jro kelian makenyir keto masih krama banjare makejang pada mabriak kedek .,Satmaka tiang nyelang teken jro kelian . [SEP] Niki kuluk tiange anggen boreh keto I Celempung matur teken jro kelian ane kadingehang teken para krama banjara makejang . [SEP] Ditu jro kelian makenyir keto masih krama banjare makejang pada mabriak kedek .,0
44,Tokoh-3,"['empase ane lua', 'empas lua', 'Empas Lua', 'i empas lua', 'I Empas lua', 'Luh', 'empase luh']",Protagonist,36,Konden buin ia nagih ngamah sabilang wai keto panikan jro kelian marep I Celempung .,1,137.0,Cicing tusing ja nekaang asil sing ja buungan tai dogen ane lakar bakat .,Sampunang ngandika sakadi punika jro kelian .,Cicing tusing ja nekaang asil sing ja buungan tai dogen ane lakar bakat . [SEP] Konden buin ia nagih ngamah sabilang wai keto panikan jro kelian marep I Celempung . [SEP] Sampunang ngandika sakadi punika jro kelian .,0
44,Tokoh-4,"['empase muani', 'I Empas muani', 'i empas muani']",Protagonist,16,Cicinge lakar anggon jaminan to aturang ka bale banjar .,0,29.0,Da sebet Luh buin mani pastika bli suba ngelah pipis anggon mayah papeson di banjar .,Kewala satonden ento iraga apang tetep masih nyilih pipis malu limang atus rupiah apang ada anggon catu mayah di banjar .,Da sebet Luh buin mani pastika bli suba ngelah pipis anggon mayah papeson di banjar . [SEP] Cicinge lakar anggon jaminan to aturang ka bale banjar . [SEP] Kewala satonden ento iraga apang tetep masih nyilih pipis malu limang atus rupiah apang ada anggon catu mayah di banjar .,0
44,Tokoh-4,"['empase muani', 'I Empas muani', 'i empas muani']",Protagonist,49,Jro kelian lantas mayah pepesone I Celempung di banjar .,0,29.0,Jro kelian demen pesan atine sawireh lakarang sugih kerana ngelah cicing ane bisa masuang pipis sesai-sai .,Tur imbuhina buin limangatus anggon bekelne I Celempung .,Jro kelian demen pesan atine sawireh lakarang sugih kerana ngelah cicing ane bisa masuang pipis sesai-sai . [SEP] Jro kelian lantas mayah pepesone I Celempung di banjar . [SEP] Tur imbuhina buin limangatus anggon bekelne I Celempung .,0
44,Tokoh-4,"['empase muani', 'I Empas muani', 'i empas muani']",Protagonist,50,Tur imbuhina buin limangatus anggon bekelne I Celempung .,0,29.0,Jro kelian lantas mayah pepesone I Celempung di banjar .,Kacerita jani cicingne I Celempung suba dadi gelah jro kelian ane mula sugih .,Jro kelian lantas mayah pepesone I Celempung di banjar . [SEP] Tur imbuhina buin limangatus anggon bekelne I Celempung . [SEP] Kacerita jani cicingne I Celempung suba dadi gelah jro kelian ane mula sugih .,0
44,Tokoh-5,"['i angsa luh muani', 'angsa mabulu putih luh muani', 'angsa ajak dadua']",Antagonist,9,Ningeh pangarah buka keto I Celempung mapineh-pineh lakar nyilih pipis .,0,29.0,Di sangkepe apisanan mayah pesonpeson duang tali rupiah .,Pasti suba tusing guguna teken krama banjara yening ia nyilih pipis .,Di sangkepe apisanan mayah pesonpeson duang tali rupiah . [SEP] Ningeh pangarah buka keto I Celempung mapineh-pineh lakar nyilih pipis . [SEP] Pasti suba tusing guguna teken krama banjara yening ia nyilih pipis .,0
